Hour	Heat source [kW]
5725	0.043728784
5726	0.049154805
5727	0.089774259
5728	0.114843722
5729	0.120492951
5730	0.076690135
5731	0.082243067
5732	0.066514955
5733	0.047291211
5734	0.034646824
5735	0.023169131
5736	0.015750378
5737	0.025434611
5738	0.036687426
5739	0.043704293
5740	0.056915329
5741	0.077896907
5742	0.059129043
5743	0.050541925
5744	0.04092894
5745	0.04492665
5746	0.033915413
5747	0.030534448
5748	0.040711855
5749	0.035637623
5750	0.06553974
5751	0.079447676
5752	0.088989412
5753	0.110401822
5754	0.113794476
5755	0.067289782
5756	0.046378339
5757	0.021326132
5758	0.0105715
5759	0.009570125
5760	0.010115065
5761	0.019171977
5762	0.025754673
5763	0.024464964
5764	0.024560704
5765	0.023427407
5766	0.044764671
5767	0.062012938
5768	0.039516215
5769	0.021819862
5770	0.016191228
5771	0.015770417
5772	0.01902781
5773	0.026495547
5774	0.034337338
5775	0.059661737
5776	0.073358153
5777	0.080510281
5778	0.068059044
5779	0.092571877
5780	0.064815009
5781	0.070058456
5782	0.060188308
5783	0.062741009
5784	0.045497752
5785	0.039418248
5786	0.062647495
5787	0.051789888
5788	0.052421105
5789	0.085965803
5790	0.080951131
5791	0.061759115
5792	0.038456393
5793	0.040711855
5794	0.043411506
5795	0.032560578
5796	0.048922134
5797	0.047814442
5798	0.056478931
5799	0.073933708
5800	0.10335935
5801	0.113831214
5802	0.082489097
5803	0.087478164
5804	0.059384535
5805	0.054347042
5806	0.036400205
5807	0.043913585
5808	0.029942751
5809	0.033464543
5810	0.033018683
5811	0.047764902
5812	0.041084239
5813	0.049350182
5814	0.059888841
5815	0.038884998
5816	0.022189464
5817	0.01898662
5818	0.020595278
5819	0.021264903
5820	0.024157704
5821	0.031413922
5822	0.035463955
5823	0.052078221
5824	0.082677795
5825	0.06194169
5826	0.039403776
5827	0.037704944
5828	0.03276987
5829	0.02155268
5830	0.020524029
5831	0.011644681
5832	0.01043123
5833	0.038936208
5834	0.056747227
5835	0.049480433
5836	0.047651907
5837	0.050319273
5838	0.048872038
5839	0.069495147
5840	0.05768459
5841	0.036310031
5842	0.042627772
5843	0.041586876
5844	0.033594795
5845	0.04675462
5846	0.053091286
5847	0.078729624
5848	0.101317634
5849	0.087679107
5850	0.071974373
5851	0.067289782
5852	0.060742154
5853	0.044663921
5854	0.054780656
5855	0.061088377
5856	0.057647296
5857	0.042339438
5858	0.058162178
5859	0.087542177
5860	0.073887507
5861	0.100250576
5862	0.083405865
5863	0.094788931
5864	0.06321637
5865	0.057965688
5866	0.040972357
5867	0.041257351
5868	0.06420383
5869	0.059242038
5870	0.087508779
5871	0.114333293
5872	0.107028649
5873	0.10148017
5874	0.102963587
5875	0.075688203
5876	0.094562383
5877	0.052661569
5878	0.069774575
5879	0.042864896
5880	0.065847
5881	0.062894639
5882	0.080528649
5883	0.06401235
5884	0.104080741
5885	0.103207947
5886	0.102663007
5887	0.106311711
5888	0.067633779
5889	0.041577969
5890	0.055553257
5891	0.040967904
5892	0.057616681
5893	0.068645731
5894	0.074449146
5895	0.110424087
5896	0.148213638
5897	0.113249536
5898	0.125358446
5899	0.113678141
5900	0.07770988
5901	0.05951924
5902	0.059068927
5903	0.051713073
5904	0.067829713
5905	0.074450259
5906	0.075869107
5907	0.08166139
5908	0.069113299
5909	0.089155844
5910	0.067824146
5911	0.087465918
5912	0.048718965
5913	0.043617459
5914	0.04552113
5915	0.036327844
5916	0.056983237
5917	0.064237228
5918	0.070892286
5919	0.089657924
5920	0.09692917
5921	0.121656863
5922	0.134252267
5923	0.104071279
5924	0.057613341
5925	0.04226485
5926	0.018195093
5927	0.016011437
5928	0.014943822
5929	0.016072666
5930	0.011782725
5931	0.011045748
5932	0.011836162
5933	0.012134515
5934	0.013641867
5935	0.024398168
5936	0.021842127
5937	0.020942614
5938	0.034967442
5939	0.022999916
5940	0.028514997
5941	0.041212821
5942	0.034337338
5943	0.056594154
5944	0.090619222
5945	0.069764555
5946	0.08571198
5947	0.063904921
5948	0.029033775
5949	0.018386573
5950	0.007688162
5951	0.006100655
5952	0.010794709
5953	0.019473113
5954	0.040297722
5955	0.040705175
5956	0.05159952
5957	0.053661275
5958	0.053197046
5959	0.041827339
5960	0.041458294
5961	0.025012687
5962	0.037532389
5963	0.033097168
5964	0.037337569
5965	0.035974941
5966	0.046478532
5967	0.073922018
5968	0.098554527
5969	0.070322298
5970	0.08828138
5971	0.106866113
5972	0.089361241
5973	0.102130313
5974	0.065579818
5975	0.084698358
5976	0.064389188
5977	0.063502478
5978	0.06598226
5979	0.084484056
5980	0.096125398
5981	0.083739286
5982	0.091084564
5983	0.091062299
5984	0.042611073
5985	0.047979204
5986	0.033851957
5987	0.045970887
5988	0.0364837
5989	0.053937363
5990	0.057524281
5991	0.130778901
5992	0.145508421
5993	0.139830804
5994	0.146239832
5995	0.14592144
5996	0.123180913
5997	0.115619106
5998	0.118789109
5999	0.115035202
6000	0.111775582
6001	0.072499831
6002	0.075042513
6003	0.099274805
6004	0.114357785
6005	0.12021742
6006	0.086771802
6007	0.08007444
6008	0.069272495
6009	0.051349037
6010	0.049936312
6011	0.044445723
6012	0.056893063
6013	0.074523734
6014	0.062409258
6015	0.090067046
6016	0.162043089
6017	0.113249536
6018	0.149019637
6019	0.124773986
6020	0.093206435
6021	0.129556543
6022	0.101033753
6023	0.085104141
6024	0.108075112
6025	0.098352471
6026	0.111822339
6027	0.11758679
6028	0.11290053
6029	0.127111828
6030	0.094657567
6031	0.086271392
6032	0.080014324
6033	0.043608553
6034	0.041827339
6035	0.051571689
6036	0.047476568
6037	0.051484298
6038	0.065175705
6039	0.094842924
6040	0.110635606
6041	0.132906337
6042	0.137894291
6043	0.092200049
6044	0.119035696
6045	0.100822234
6046	0.074294403
6047	0.078666725
6048	0.081418143
6049	0.096345823
6050	0.105857501
6051	0.094137118
6052	0.108528765
6053	0.114296556
6054	0.082033775
6055	0.104108016
6056	0.058843492
6057	0.053425264
6058	0.061458535
6059	0.040967904
6060	0.063302091
6061	0.0638192
6062	0.088731136
6063	0.107540748
6064	0.154107784
6065	0.121950206
6066	0.102308434
6067	0.127650645
6068	0.119035696
6069	0.079513358
6070	0.093547092
6071	0.09757486
6072	0.090919245
6073	0.088984403
6074	0.092939809
6075	0.098609634
6076	0.075750545
6077	0.099202444
6078	0.09925254
6079	0.074263232
6080	0.058452738
6081	0.042740211
6082	0.061458535
6083	0.041257351
6084	0.058443275
6085	0.071584733
6086	0.060374222
6087	0.130778901
6088	0.130146013
6089	0.125847723
6090	0.161551586
6091	0.138126962
6092	0.094413206
6093	0.099737364
6094	0.098895741
6095	0.106266067
6096	0.120666063
6097	0.110390132
6098	0.101256405
6099	0.124520163
6100	0.128728279
6101	0.087430851
6102	0.097027137
6103	0.118655518
6104	0.06840972
6105	0.062361945
6106	0.043822298
6107	0.05446616
6108	0.044009326
6109	0.065619338
6110	0.089953494
6111	0.129048897
6112	0.112078389
6113	0.137231346
6114	0.153462651
6115	0.130678708
6116	0.092638673
6117	0.102265017
6118	0.095413469
6119	0.063678372
6120	0.068276686
6121	0.089657924
6122	0.101132277
6123	0.076850444
6124	0.119984749
6125	0.101890962
6126	0.091105716
6127	0.07522954
6128	0.060010743
6129	0.061963955
6130	0.047055757
6131	0.058320817
6132	0.066013988
6133	0.052952129
6134	0.073436081
6135	0.129048897
6136	0.171363844
6137	0.10701529
6138	0.095566542
6139	0.120198494
6140	0.07028222
6141	0.061233657
6142	0.068261657
6143	0.069884787
6144	0.077098701
6145	0.067880922
6146	0.097661694
6147	0.067093849
6148	0.087603962
6149	0.121460929
6150	0.089923436
6151	0.081912986
6152	0.065381658
6153	0.05996176
6154	0.04325231
6155	0.045314064
6156	0.04611561
6157	0.056258506
6158	0.070210415
6159	0.135100569
6160	0.132580709
6161	0.168832295
6162	0.117371375
6163	0.094738278
6164	0.121521602
6165	0.112962316
6166	0.115631352
6167	0.098570113
6168	0.107963786
6169	0.11239845
6170	0.125976305
6171	0.099166263
6172	0.105493466
6173	0.114696215
6174	0.136681953
6175	0.114008778
6176	0.065112249
6177	0.05377928
6178	0.06332213
6179	0.064975318
6180	0.053939589
6181	0.08823685
6182	0.091231514
6183	0.103323726
6184	0.20166896
6185	0.130558476
6186	0.123883379
6187	0.113792806
6188	0.117752109
6189	0.096083094
6190	0.123872803
6191	0.128300788
6192	0.078965635
6193	0.090319199
6194	0.112427952
6195	0.095851536
6196	0.101725087
6197	0.133490798
6198	0.119530539
6199	0.136724813
6200	0.088748948
6201	0.067695565
6202	0.080228626
6203	0.07330249
6204	0.066778797
6205	0.080883779
6206	0.079495546
6207	0.153164855
6208	0.161802069
6209	0.166660328
6210	0.120512433
6211	0.108075112
6212	0.109606399
6213	0.138981388
6214	0.128594688
6215	0.084496302
6216	0.099391697
6217	0.100173205
6218	0.123670747
6219	0.139923204
6220	0.134036851
6221	0.124751721
6222	0.121623465
6223	0.123413584
6224	0.063037136
6225	0.066500482
6226	0.07726235
6227	0.077095361
6228	0.053040077
6229	0.07271803
6230	0.075020248
6231	0.149993182
6232	0.141659887
6233	0.136788269
6234	0.197955131
6235	0.12204873
6236	0.166955341
6237	0.127957904
6238	0.093353385
6239	0.108871092
6240	0.082915475
6241	0.094697644
6242	0.116151801
6243	0.124952107
6244	0.119806071
6245	0.166641402
6246	0.12367353
6247	0.139388284
6248	0.088314778
6249	0.086774028
6250	0.069016446
6251	0.054295832
6252	0.084977229
6253	0.090688244
6254	0.085770426
6255	0.162760584
6256	0.211407744
6257	0.177613676
6258	0.161994106
6259	0.152968921
6260	0.105269701
6261	0.096653082
6262	0.124619799
6263	0.09563946
6264	0.089387402
6265	0.077852377
6266	0.105914278
6267	0.099914929
6268	0.101974457
6269	0.109122688
6270	0.086366576
6271	0.082459039
6272	0.056118236
6273	0.045137056
6274	0.052418322
6275	0.04315323
6276	0.050497395
6277	0.062025184
6278	0.070892286
6279	0.081423709
6280	0.110635606
6281	0.105630397
6282	0.098937488
6283	0.091563265
6284	0.096035224
6285	0.110904458
6286	0.121240504
6287	0.095211413
6288	0.077724909
6289	0.10364657
6290	0.09772181
6291	0.088766204
6292	0.11290053
6293	0.115778302
6294	0.114247572
6295	0.106771486
6296	0.067541379
6297	0.049715887
6298	0.048658849
6299	0.042994034
6300	0.066461518
6301	0.066066311
6302	0.067921
6303	0.131647242
6304	0.173528018
6305	0.139830804
6306	0.135472398
6307	0.125569965
6308	0.093206435
6309	0.117186574
6310	0.100354666
6311	0.086862532
6312	0.092534027
6313	0.083751532
6314	0.078021592
6315	0.114143483
6316	0.128207831
6317	0.099262559
6318	0.122285854
6319	0.124742258
6320	0.079659195
6321	0.071950438
6322	0.050657704
6323	0.069476778
6324	0.058312468
6325	0.070675201
6326	0.0981198
6327	0.104477061
6328	0.203833134
6329	0.131248696
6330	0.189866196
6331	0.160830751
6332	0.111303561
6333	0.145468344
6334	0.113604109
6335	0.11927449
6336	0.10216705
6337	0.135755165
6338	0.129138515
6339	0.147631404
6340	0.127156358
6341	0.118323211
6342	0.157002812
6343	0.146248738
6344	0.102344058
6345	0.063116734
6346	0.061152946
6347	0.054585279
6348	0.056045874
6349	0.08403096
6350	0.085770426
6351	0.151579018
6352	0.177976598
6353	0.189988098
6354	0.149984276
6355	0.184976766
6356	0.156361019
6357	0.119660791
6358	0.113604109
6359	0.119925746
6360	0.107166693
6361	0.143049233
6362	0.119881216
6363	0.146856577
6364	0.095891613
6365	0.091193664
6366	0.127793142
6367	0.114300452
6368	0.051610653
6369	0.051023409
6370	0.068719206
6371	0.058813434
6372	0.047923542
6373	0.04968249
6374	0.076486409
6375	0.133370566
6376	0.118570911
6377	0.11463443
6378	0.12040723
6379	0.150683958
6380	0.136449282
6381	0.089799864
6382	0.11056881
6383	0.135327674
6384	0.092723837
6385	0.109055336
6386	0.080506384
6387	0.115557877
6388	0.120192928
6389	0.123915664
6390	0.112416819
6391	0.095529248
6392	0.076196962
6393	0.071154458
6394	0.058267381
6395	0.060431555
6396	0.07043585
6397	0.062743236
6398	0.099369432
6399	0.128557951
6400	0.165859895
6401	0.142327842
6402	0.207059357
6403	0.12712964
6404	0.117332968
6405	0.107509577
6406	0.100433707
6407	0.095940597
6408	0.136222734
6409	0.090503443
6410	0.09391892
6411	0.12302617
6412	0.156561962
6413	0.134832274
6414	0.105198453
6415	0.146976808
6416	0.078316049
6417	0.063772999
6418	0.067947718
6419	0.061408439
6420	0.070814358
6421	0.093627246
6422	0.116190765
6423	0.136357438
6424	0.182485294
6425	0.195700783
6426	0.187949165
6427	0.148592146
6428	0.13686397
6429	0.130540664
6430	0.120125576
6431	0.124399931
6432	0.085876742
6433	0.101816374
6434	0.102863393
6435	0.098933035
6436	0.129143524
6437	0.10948227
6438	0.16726928
6439	0.12490201
6440	0.08571532
6441	0.056976558
6442	0.069728931
6443	0.063041589
6444	0.065085531
6445	0.079247289
6446	0.089432489
6447	0.127906694
6448	0.164236765
6449	0.139558055
6450	0.183314115
6451	0.18402159
6452	0.126574124
6453	0.127245419
6454	0.091719122
6455	0.092713818
6456	0.096853469
6457	0.109722734
6458	0.106839395
6459	0.092257939
6460	0.147023565
6461	0.125419676
6462	0.111830689
6463	0.118244726
6464	0.075585783
6465	0.083721474
6466	0.061794183
6467	0.083621281
6468	0.061363352
6469	0.074755292
6470	0.105393829
6471	0.111392621
6472	0.16504833
6473	0.145097629
6474	0.193508777
6475	0.173927678
6476	0.129965666
6477	0.130100927
6478	0.111247898
6479	0.081370273
6480	0.113999872
6481	0.079312971
6482	0.131193033
6483	0.146088428
6484	0.141329249
6485	0.160997183
6486	0.101511341
6487	0.139716138
6488	0.100266718
6489	0.076346695
6490	0.075134357
6491	0.055458073
6492	0.086780708
6493	0.069854729
6494	0.116190765
6495	0.167950594
6496	0.216818179
6497	0.157002812
6498	0.148466348
6499	0.180214247
6500	0.137620986
6501	0.109375954
6502	0.117131468
6503	0.108219835
6504	0.113329134
6505	0.104006153
6506	0.101185156
6507	0.105523524
6508	0.109070365
6509	0.153736513
6510	0.153055199
6511	0.105333157
6512	0.065459586
6513	0.080234749
6514	0.075131573
6515	0.062075281
6516	0.050029826
6517	0.074148566
6518	0.100326834
6519	0.117626868
6520	0.150017117
6521	0.121558896
6522	0.14052659
6523	0.14592144
6524	0.086531895
6525	0.082622688
6526	0.077442698
6527	0.051192068
6528	0.045875146
6529	0.062894639
6530	0.078291
6531	0.069123319
6532	0.088843575
6533	0.064840614
6534	0.080171294
6535	0.082138978
6536	0.060494454
6537	0.044341076
6538	0.048113909
6539	0.048756815
6540	0.050581446
6541	0.039231221
6542	0.077135438
6543	0.095294907
6544	0.154050451
6545	0.099400603
6546	0.131403995
6547	0.124961013
6548	0.084497972
6549	0.074944546
6550	0.078065566
6551	0.077649764
6552	0.057234834
6553	0.078955059
6554	0.060636951
6555	0.06144295
6556	0.091764208
6557	0.104521591
6558	0.085437005
6559	0.073196174
6560	0.066514955
6561	0.054084313
6562	0.03840407
6563	0.045970887
6564	0.046442351
6565	0.035312552
6566	0.065111136
6567	0.075087043
6568	0.107028649
6569	0.153255585
6570	0.092872457
6571	0.087293363
6572	0.086344311
6573	0.085763746
6574	0.092652032
6575	0.069194567
6576	0.065988383
6577	0.055961266
6578	0.067093849
6579	0.075309695
6580	0.111443275
6581	0.089042849
6582	0.13568837
6583	0.125916189
6584	0.088838009
6585	0.055271603
6586	0.069574188
6587	0.0467613
6588	0.070529364
6589	0.05229642
6590	0.071127183
6591	0.127803718
6592	0.151820595
6593	0.130521738
6594	0.107701057
6595	0.113663668
6596	0.087889513
6597	0.080455174
6598	0.092419361
6599	0.066959145
6600	0.07394651
6601	0.069951583
6602	0.06598226
6603	0.079369748
6604	0.067797428
6605	0.080204691
6606	0.089383506
6607	0.066519408
6608	0.05802302
6609	0.039542933
6610	0.043208336
6611	0.047224415
6612	0.043078085
6613	0.047075795
6614	0.059685115
6615	0.088360421
6616	0.103421692
6617	0.124250754
6618	0.131403995
6619	0.119788815
6620	0.081138715
6621	0.104622341
6622	0.090140521
6623	0.104888967
6624	0.090239601
6625	0.064715929
6626	0.07548058
6627	0.079523377
6628	0.092695449
6629	0.105424444
6630	0.075193916
6631	0.095456329
6632	0.048497983
6633	0.0444858
6634	0.057183624
6635	0.047586224
6636	0.038892791
6637	0.052306439
6638	0.052238531
6639	0.114353888
6640	0.113914708
6641	0.109491176
6642	0.140317298
6643	0.10731253
6644	0.11537586
6645	0.092250146
6646	0.072112417
6647	0.101762938
6648	0.064145941
6649	0.095617752
6650	0.066100822
6651	0.104488194
6652	0.072566626
6653	0.075599142
6654	0.075193916
6655	0.070389093
6656	0.060622479
6657	0.050152285
6658	0.043528955
6659	0.057971811
6660	0.039796756
6661	0.066194336
6662	0.0785387
6663	0.115129273
6664	0.124465057
6665	0.108400183
6666	0.131258715
6667	0.09728096
6668	0.09139405
6669	0.095879924
6670	0.111890248
6671	0.106875576
6672	0.101787429
6673	0.102362984
6674	0.076534279
6675	0.120666063
6676	0.09535391
6677	0.089581666
6678	0.13568837
6679	0.106750335
6680	0.089880019
6681	0.067156191
6682	0.047237774
6683	0.047629641
6684	0.061407326
6685	0.074148566
6686	0.077534541
6687	0.099863719
6688	0.130839017
6689	0.191683034
6690	0.186833681
6691	0.129444661
6692	0.132344142
6693	0.120816353
6694	0.120872572
6695	0.099113383
6696	0.111775582
6697	0.091237081
6698	0.073550747
6699	0.114507518
6700	0.101964994
6701	0.097855401
6702	0.119103048
6703	0.111394848
6704	0.058061985
6705	0.060623592
6706	0.038977398
6707	0.039516215
6708	0.053887823
6709	0.048543626
6710	0.082018189
6711	0.079117038
6712	0.131982333
6713	0.127712988
6714	0.12283135
6715	0.121533848
6716	0.098406464
6717	0.075514534
6718	0.070478154
6719	0.084802448
6720	0.088880313
6721	0.096345823
6722	0.069084355
6723	0.10988527
6724	0.09356546
6725	0.111303561
6726	0.109783963
6727	0.078618298
6728	0.076677333
6729	0.056330868
6730	0.044672827
6731	0.067536926
6732	0.069173415
6733	0.067860327
6734	0.069293647
6735	0.108982417
6736	0.157083524
6737	0.125847723
6738	0.136312908
6739	0.148780287
6740	0.112734098
6741	0.090098774
6742	0.081742658
6743	0.071484539
6744	0.067605948
6745	0.086372142
6746	0.083305672
6747	0.079931943
6748	0.124753947
6749	0.115037429
6750	0.112073936
6751	0.093435766
6752	0.05264821
6753	0.053425264
6754	0.040402369
6755	0.041257351
6756	0.055547134
6757	0.061785833
6758	0.075913081
6759	0.103244684
6760	0.109045316
6761	0.135726777
6762	0.094221726
6763	0.104930157
6764	0.118087757
6765	0.099117836
6766	0.08051529
6767	0.094715456
6768	0.108075112
6769	0.075421021
6770	0.077028566
6771	0.122977187
6772	0.085288942
6773	0.0965412
6774	0.109121575
6775	0.10009305
6776	0.056112669
6777	0.066354089
6778	0.063776339
6779	0.057004389
6780	0.051539404
6781	0.060878528
6782	0.078011573
6783	0.116185198
6784	0.121456476
6785	0.154762937
6786	0.157510458
6787	0.096644176
6788	0.113491113
6789	0.123558308
6790	0.077015206
6791	0.101156768
6792	0.099068853
6793	0.108021675
6794	0.083866754
6795	0.096063055
6796	0.099324902
6797	0.091095697
6798	0.10845529
6799	0.089199818
6800	0.074303309
6801	0.060182742
6802	0.038122416
6803	0.048671651
6804	0.061044403
6805	0.065212442
6806	0.080216381
6807	0.116715109
6808	0.105585866
6809	0.125981871
6810	0.124919823
6811	0.081405897
6812	0.09614655
6813	0.09283572
6814	0.088564148
6815	0.053792639
6816	0.05377928
6817	0.062956424
6818	0.093193075
6819	0.066577297
6820	0.075079807
6821	0.071733353
6822	0.084362711
6823	0.050056544
6824	0.039370935
6825	0.027920517
6826	0.03039362
6827	0.034544404
6828	0.028958074
6829	0.046589858
6830	0.069586991
6831	0.085765416
6832	0.10775004
6833	0.151909656
6834	0.143899763
6835	0.11730124
6836	0.121819955
6837	0.106805997
6838	0.121625691
6839	0.11537252
6840	0.107345928
6841	0.085636278
6842	0.109945386
6843	0.133764659
6844	0.125293321
6845	0.112276549
6846	0.150690638
6847	0.090721642
6848	0.080093365
6849	0.071552448
6850	0.050087716
6851	0.057170265
6852	0.064040181
6853	0.056215089
6854	0.107039782
6855	0.154117247
6856	0.181887474
6857	0.124324229
6858	0.178744746
6859	0.148603279
6860	0.102254998
6861	0.125814882
6862	0.119419214
6863	0.100323495
6864	0.083409762
6865	0.115074167
6866	0.128955384
6867	0.135300956
6868	0.117877351
6869	0.133528649
6870	0.14279541
6871	0.091207023
6872	0.080956141
6873	0.07394651
6874	0.05037271
6875	0.049949672
6876	0.075946478
6877	0.075495609
6878	0.077990421
6879	0.124111597
6880	0.147193894
6881	0.144538773
6882	0.169408962
6883	0.127300525
6884	0.107077632
6885	0.113233394
6886	0.132108131
6887	0.116675032
6888	0.099391697
6889	0.119758201
6890	0.126401569
6891	0.097392286
6892	0.154972229
6893	0.160997183
6894	0.117160969
6895	0.120666063
6896	0.076758044
6897	0.077944777
6898	0.069372688
6899	0.056036968
6900	0.086326498
6901	0.084924906
6902	0.106508201
6903	0.166220591
6904	0.158555808
6905	0.18808387
6906	0.20301155
6907	0.157325657
6908	0.147423225
6909	0.15175046
6910	0.103702233
6911	0.146255417
6912	0.11537252
6913	0.117381951
6914	0.117947486
6915	0.154395562
6916	0.15233826
6917	0.164417112
6918	0.178660695
6919	0.139644333
6920	0.088998318
6921	0.082078305
6922	0.097458524
6923	0.07933802
6924	0.079984266
6925	0.075808434
6926	0.114120104
6927	0.177723888
6928	0.206832252
6929	0.217596346
6930	0.227285033
6931	0.145547385
6932	0.133622162
6933	0.153668604
6934	0.116776338
6935	0.161865524
6936	0.154003695
6937	0.113308539
6938	0.102856157
6939	0.121123612
6940	0.140409698
6941	0.115934715
6942	0.129003811
6943	0.106213744
6944	0.094805073
6945	0.095925011
6946	0.062903545
6947	0.086614832
6948	0.097614937
6949	0.088231283
6950	0.13449941
6951	0.176934032
6952	0.166191646
6953	0.181149384
6954	0.156239117
6955	0.217365902
6956	0.201341662
6957	0.122934883
6958	0.178430807
6959	0.115716517
6960	0.124389912
6961	0.153207715
6962	0.132475506
6963	0.16218503
6964	0.20745345
6965	0.200084794
6966	0.179529593
6967	0.151627445
6968	0.11946931
6969	0.085018977
6970	0.108028355
6971	0.100158732
6972	0.103140595
6973	0.091897243
6974	0.128358677
6975	0.210212104
6976	0.271165777
6977	0.285149971
6978	0.225635184
6979	0.24689619
6980	0.210273333
6981	0.157578924
6982	0.148526464
6983	0.126123255
6984	0.131613844
6985	0.157218228
6986	0.131919434
6987	0.120503527
6988	0.125579985
6989	0.178636204
6990	0.158472313
6991	0.116865399
6992	0.081726515
6993	0.075540696
6994	0.087276108
6995	0.091008863
6996	0.091296083
6997	0.064052427
6998	0.10707151
6999	0.149993182
7000	0.190814692
7001	0.134018482
7002	0.15822183
7003	0.152968921
7004	0.137281999
7005	0.131324397
7006	0.130231178
7007	0.093886079
7008	0.098707044
7009	0.116778565
7010	0.103738971
7011	0.132221684
7012	0.135888756
7013	0.118701162
7014	0.127277147
7015	0.086366576
7016	0.068968019
7017	0.056904753
7018	0.055066207
7019	0.067486829
7020	0.069617605
7021	0.061769135
7022	0.084624327
7023	0.114941689
7024	0.204915221
7025	0.144538773
7026	0.170339646
7027	0.139062656
7028	0.115036872
7029	0.11195092
7030	0.140851662
7031	0.110819293
7032	0.093835982
7033	0.104006153
7034	0.085970256
7035	0.10320906
7036	0.121189294
7037	0.127440239
7038	0.099930514
7039	0.103700007
7040	0.080956141
7041	0.072752541
7042	0.068870609
7043	0.056844637
7044	0.057636163
7045	0.069044277
7046	0.103379389
7047	0.124111597
7048	0.145565754
7049	0.135972251
7050	0.11511981
7051	0.118728993
7052	0.147043604
7053	0.125042281
7054	0.116378349
7055	0.088615914
7056	0.084387759
7057	0.080470203
7058	0.099087221
7059	0.111421566
7060	0.107800137
7061	0.084741219
7062	0.117143714
7063	0.097671713
7064	0.054033103
7065	0.053057889
7066	0.040117375
7067	0.048671651
7068	0.058786716
7069	0.05843103
7070	0.065804696
7071	0.106410234
7072	0.141212914
7073	0.131918321
7074	0.102963587
7075	0.095864895
7076	0.109906422
7077	0.086539131
7078	0.105717231
7079	0.094742731
7080	0.06494526
7081	0.055475886
7082	0.072695764
7083	0.077443811
7084	0.063553688
7085	0.083065765
7086	0.100153166
7087	0.092511761
7088	0.053698012
7089	0.042888274
7090	0.03648036
7091	0.036305022
7092	0.034680221
7093	0.047814442
7094	0.059191942
7095	0.100527221
7096	0.108531548
7097	0.10261458
7098	0.087037871
7099	0.095339994
7100	0.096372541
7101	0.072256027
7102	0.075195586
7103	0.065292597
7104	0.05081356
7105	0.072262707
7106	0.077914162
7107	0.092932573
7108	0.071497898
7109	0.102103595
7110	0.066768777
7111	0.059256511
7112	0.051966896
7113	0.043980937
7114	0.028726516
7115	0.037082633
7116	0.040338913
7117	0.04765469
7118	0.042878255
7119	0.095337211
7120	0.117400876
7121	0.112876038
7122	0.106822696
7123	0.092227881
7124	0.072279406
7125	0.064389188
7126	0.061523661
7127	0.067892055
7128	0.064134808
7129	0.062654175
7130	0.052194
7131	0.068459817
7132	0.070831057
7133	0.06628785
7134	0.073591937
7135	0.075483363
7136	0.042877699
7137	0.031113342
7138	0.037683792
7139	0.033699997
7140	0.046149008
7141	0.050029826
7142	0.053091286
7143	0.091883884
7144	0.112441311
7145	0.077936984
7146	0.113017979
7147	0.097341076
7148	0.058214501
7149	0.06440199
7150	0.07058948
7151	0.064664163
7152	0.06732986
7153	0.059002688
7154	0.074570491
7155	0.063347178
7156	0.059844311
7157	0.093226473
7158	0.086733951
7159	0.069495147
7160	0.041151592
7161	0.026545643
7162	0.018756175
7163	0.029473512
7164	0.029475739
7165	0.028796095
7166	0.038080112
7167	0.040509242
7168	0.074259892
7169	0.067430053
7170	0.087735883
7171	0.053713598
7172	0.040117375
7173	0.054999411
7174	0.039765585
7175	0.038273819
7176	0.042166326
7177	0.03558864
7178	0.029106137
7179	0.047764902
7180	0.042921672
7181	0.04063838
7182	0.055829902
7183	0.046182406
7184	0.044311575
7185	0.030428688
7186	0.039890827
7187	0.036359015
7188	0.032577833
7189	0.047090824
7190	0.053367374
7191	0.089285539
7192	0.08793961
7193	0.100501616
7194	0.100881237
7195	0.090668206
7196	0.077369223
7197	0.068712526
7198	0.046204114
7199	0.054883632
7200	0.042419593
7201	0.052312006
7202	0.046235842
7203	0.070358479
7204	0.077041925
7205	0.080283733
7206	0.084362711
7207	0.06257068
7208	0.043311313
7209	0.043582948
7210	0.030717022
7211	0.033699997
7212	0.03528806
7213	0.04414069
7214	0.046543101
7215	0.071627036
7216	0.097650562
7217	0.128109864
7218	0.098414813
7219	0.078863215
7220	0.109945386
7221	0.067516887
7222	0.071938749
7223	0.069298657
7224	0.07937754
7225	0.056446647
7226	0.06821657
7227	0.073747237
7228	0.114420684
7229	0.130338051
7230	0.117866218
7231	0.112759703
7232	0.059225339
7233	0.058217284
7234	0.051793227
7235	0.060431555
7236	0.075826247
7237	0.090688244
7238	0.078275415
7239	0.127906694
7240	0.18699399
7241	0.182234811
7242	0.142082925
7243	0.133479665
7244	0.157225464
7245	0.178404089
7246	0.155320123
7247	0.120226882
7248	0.10118627
7249	0.112211423
7250	0.127952338
7251	0.160723321
7252	0.138422532
7253	0.142903397
7254	0.139391067
7255	0.103795747
7256	0.081817803
7257	0.07448811
7258	0.086239664
7259	0.07904078
7260	0.087682447
7261	0.063397831
7262	0.099369432
7263	0.143560219
7264	0.225474875
7265	0.183103152
7266	0.211100484
7267	0.148020488
7268	0.124573599
7269	0.117221642
7270	0.139157282
7271	0.146227586
7272	0.125247121
7273	0.099258106
7274	0.116274259
7275	0.166120398
7276	0.129945627
7277	0.165324974
7278	0.149260101
