Hour	Mass flow rate [kg/h]	Temperature [C]
4153	0.015095782	80
4154	0.023279343	80
4155	0.030816659	80
4156	0.032280036	80
4157	0.055501491	80
4158	0.04834658	80
4159	0.072907283	80
4160	0.047642444	80
4161	0.039584681	80
4162	0.034126932	80
4163	0.027635523	80
4164	0.030463199	80
4165	0.037151655	80
4166	0.049154805	80
4167	0.076569903	80
4168	0.105349856	80
4169	0.071938192	80
4170	0.044463535	80
4171	0.023614434	80
4172	0.017723071	80
4173	0.012103344	80
4174	0.013035698	80
4175	0.009658629	80
4176	0.004939527	80
4177	0.00390531	80
4178	0.006888285	80
4179	0.017745337	80
4180	0.040464711	80
4181	0.033647118	80
4182	0.041359771	80
4183	0.038923962	80
4184	0.029109477	80
4185	0.03751903	80
4186	0.032345719	80
4187	0.026188287	80
4188	0.036510975	80
4189	0.045621323	80
4190	0.044120095	80
4191	0.077883548	80
4192	0.090619222	80
4193	0.076400688	80
4194	0.041535109	80
4195	0.021071752	80
4196	0.016971622	80
4197	0.006557091	80
4198	0.005125441	80
4199	0.006710721	80
4200	0.004390691	80
4201	0.005857965	80
4202	0.006773063	80
4203	0.007469963	80
4204	0.020208977	80
4205	0.031195166	80
4206	0.032030667	80
4207	0.048212989	80
4208	0.028165434	80
4209	0.026907452	80
4210	0.031554192	80
4211	0.029236945	80
4212	0.027547576	80
4213	0.023881616	80
4214	0.042737985	80
4215	0.058557384	80
4216	0.067947718	80
4217	0.059788648	80
4218	0.026130398	80
4219	0.01675231	80
4220	0.007169383	80
4221	0.005245673	80
4222	0.007688162	80
4223	0.00549059	80
4224	0.006586036	80
4225	0.005369801	80
4226	0.005644219	80
4227	0.006722967	80
4228	0.008538691	80
4229	0.01304516	80
4230	0.018705522	80
4231	0.019604478	80
4232	0.014799099	80
4233	0.012019293	80
4234	0.012080522	80
4235	0.010637183	80
4236	0.012290371	80
4237	0.01290489	80
4238	0.025876575	80
4239	0.027252562	80
4240	0.039930347	80
4241	0.048955532	80
4242	0.036920097	80
4243	0.033139472	80
4244	0.035633727	80
4245	0.026954209	80
4246	0.0340067	80
4247	0.033180106	80
4248	0.023160225	80
4249	0.028599605	80
4250	0.037318643	80
4251	0.035037577	80
4252	0.0429996	80
4253	0.044505839	80
4254	0.049907368	80
4255	0.054181723	80
4256	0.038121303	80
4257	0.022104856	80
4258	0.021036128	80
4259	0.025488048	80
4260	0.029475739	80
4261	0.035822424	80
4262	0.036821017	80
4263	0.063355528	80
4264	0.079373087	80
4265	0.05674834	80
4266	0.036243236	80
4267	0.038245988	80
4268	0.041179423	80
4269	0.032980276	80
4270	0.055066207	80
4271	0.029336582	80
4272	0.039385964	80
4273	0.054752268	80
4274	0.045999831	80
4275	0.048904322	80
4276	0.063335489	80
4277	0.048168458	80
4278	0.047295664	80
4279	0.05530667	80
4280	0.037255188	80
4281	0.024139892	80
4282	0.031661622	80
4283	0.025874905	80
4284	0.023841539	80
4285	0.035531307	80
4286	0.033117207	80
4287	0.067584796	80
4288	0.065904889	80
4289	0.07132256	80
4290	0.084703368	80
4291	0.049651318	80
4292	0.065606536	80
4293	0.047975865	80
4294	0.041915843	80
4295	0.044474667	80
4296	0.036492606	80
4297	0.054752268	80
4298	0.045999831	80
4299	0.05482463	80
4300	0.058228973	80
4301	0.05116368	80
4302	0.045714837	80
4303	0.064190471	80
4304	0.029109477	80
4305	0.035775667	80
4306	0.023596622	80
4307	0.024157704	80
4308	0.035268022	80
4309	0.027800285	80
4310	0.039546273	80
4311	0.070756468	80
4312	0.065183498	80
4313	0.057168038	80
4314	0.049114728	80
4315	0.036659594	80
4316	0.024772779	80
4317	0.019397412	80
4318	0.013292304	80
4319	0.012784658	80
4320	0.006367837	80
4321	0.004939527	80
4322	0.013479331	80
4323	0.025875462	80
4324	0.050009788	80
4325	0.052812972	80
4326	0.05996176	80
4327	0.056177795	80
4328	0.044706225	80
4329	0.036644009	80
4330	0.031276991	80
4331	0.033614833	80
4332	0.039830154	80
4333	0.045127037	80
4334	0.057604435	80
4335	0.074717998	80
4336	0.077389261	80
4337	0.086787387	80
4338	0.070542723	80
4339	0.04299793	80
4340	0.03054224	80
4341	0.01438775	80
4342	0.007764976	80
4343	0.004880524	80
4344	0.004390691	80
4345	0.004881637	80
4346	0.009004033	80
4347	0.020519576	80
4348	0.029752384	80
4349	0.049662451	80
4350	0.043328011	80
4351	0.037797901	80
4352	0.036396866	80
4353	0.03054558	80
4354	0.02629516	80
4355	0.02694085	80
4356	0.031545286	80
4357	0.02980749	80
4358	0.053944042	80
4359	0.070756468	80
4360	0.062297932	80
4361	0.069084911	80
4362	0.046150121	80
4363	0.022340867	80
4364	0.01527446	80
4365	0.008723492	80
4366	0.005125441	80
4367	0.004880524	80
4368	0.005488363	80
4369	0.005369801	80
4370	0.006773063	80
4371	0.008115653	80
4372	0.02061309	80
4373	0.028610737	80
4374	0.036798752	80
4375	0.028272307	80
4376	0.025137372	80
4377	0.024405961	80
4378	0.020780079	80
4379	0.021962359	80
4380	0.030712569	80
4381	0.028705364	80
4382	0.04967581	80
4383	0.070756468	80
4384	0.094528985	80
4385	0.066266698	80
4386	0.061445176	80
4387	0.026789447	80
4388	0.021381238	80
4389	0.013494917	80
4390	0.005766121	80
4391	0.006100655	80
4392	0.005488363	80
4393	0.005857965	80
4394	0.004515376	80
4395	0.008216959	80
4396	0.016903713	80
4397	0.03331982	80
4398	0.030704219	80
4399	0.037539625	80
4400	0.020109897	80
4401	0.017166442	80
4402	0.025569316	80
4403	0.02624395	80
4404	0.020729982	80
4405	0.030432028	80
4406	0.036027264	80
4407	0.053324514	80
4408	0.053037293	80
4409	0.057659542	80
4410	0.041090362	80
4411	0.022370925	80
4412	0.009956982	80
4413	0.0072128	80
4414	0.005125441	80
4415	0.006710721	80
4416	0.006586036	80
4417	0.004393474	80
4418	0.004515376	80
4419	0.007469963	80
4420	0.010246429	80
4421	0.010019324	80
4422	0.012401697	80
4423	0.009872374	80
4424	0.009564002	80
4425	0.007870179	80
4426	0.006510334	80
4427	0.00696844	80
4428	0.007230612	80
4429	0.007552344	80
4430	0.014444526	80
4431	0.02254348	80
4432	0.024776676	80
4433	0.026456583	80
4434	0.01423245	80
4435	0.006465804	80
4436	0.005735507	80
4437	0.007868509	80
4438	0.007047481	80
4439	0.004880524	80
4440	0.0060372	80
4441	0.004393474	80
4442	0.006208641	80
4443	0.007469963	80
4444	0.008877121	80
4445	0.016070996	80
4446	0.024903587	80
4447	0.027469648	80
4448	0.016005871	80
4449	0.012517476	80
4450	0.018736137	80
4451	0.018849689	80
4452	0.019056755	80
4453	0.019237103	80
4454	0.023595509	80
4455	0.038390711	80
4456	0.050936575	80
4457	0.029474626	80
4458	0.023017728	80
4459	0.009698706	80
4460	0.007886322	80
4461	0.005901382	80
4462	0.007047481	80
4463	0.006100655	80
4464	0.004939527	80
4465	0.005857965	80
4466	0.005079797	80
4467	0.008963956	80
4468	0.007684822	80
4469	0.010019324	80
4470	0.017260513	80
4471	0.034876155	80
4472	0.026531171	80
4473	0.020085406	80
4474	0.016391058	80
4475	0.013160383	80
4476	0.014756238	80
4477	0.016787935	80
4478	0.025262056	80
4479	0.036557175	80
4480	0.052320912	80
4481	0.039437174	80
4482	0.026807259	80
4483	0.019417451	80
4484	0.01369085	80
4485	0.005815661	80
4486	0.006406801	80
4487	0.006100655	80
4488	0.004390691	80
4489	0.00390531	80
4490	0.006501428	80
4491	0.011626869	80
4492	0.020208977	80
4493	0.026355833	80
4494	0.025711813	80
4495	0.026820618	80
4496	0.02254348	80
4497	0.019207601	80
4498	0.017881154	80
4499	0.013160383	80
4500	0.01437773	80
4501	0.019163628	80
4502	0.025397874	80
4503	0.037472273	80
4504	0.042486945	80
4505	0.037051461	80
4506	0.02788378	80
4507	0.015229373	80
4508	0.007886322	80
4509	0.0072128	80
4510	0.005766121	80
4511	0.00549059	80
4512	0.017834397	80
4513	0.02238985	80
4514	0.032157578	80
4515	0.026522265	80
4516	0.039278535	80
4517	0.039609172	80
4518	0.026762729	80
4519	0.034126932	80
4520	0.026531171	80
4521	0.01571531	80
4522	0.018308645	80
4523	0.012509126	80
4524	0.017253277	80
4525	0.018019755	80
4526	0.018471181	80
4527	0.026678121	80
4528	0.044110075	80
4529	0.046088892	80
4530	0.037592505	80
4531	0.040325554	80
4532	0.026246177	80
4533	0.033137245	80
4534	0.028929129	80
4535	0.02100941	80
4536	0.010317678	80
4537	0.013392497	80
4538	0.012958326	80
4539	0.015737019	80
4540	0.038080112	80
4541	0.033108301	80
4542	0.043313539	80
4543	0.029723996	80
4544	0.021065629	80
4545	0.016371576	80
4546	0.014693339	80
4547	0.012834754	80
4548	0.015399145	80
4549	0.014338766	80
4550	0.020922019	80
4551	0.025421252	80
4552	0.04300127	80
4553	0.035763978	80
4554	0.029445124	80
4555	0.02635305	80
4556	0.015385229	80
4557	0.031861451	80
4558	0.031759588	80
4559	0.028394765	80
4560	0.013773231	80
4561	0.010228617	80
4562	0.014968871	80
4563	0.01423746	80
4564	0.018870841	80
4565	0.015897328	80
4566	0.022413229	80
4567	0.031514115	80
4568	0.021862166	80
4569	0.013464859	80
4570	0.012051021	80
4571	0.014501302	80
4572	0.01409385	80
4573	0.01596969	80
4574	0.016841371	80
4575	0.026120379	80
4576	0.028388086	80
4577	0.028484939	80
4578	0.011896278	80
4579	0.006465804	80
4580	0.006452445	80
4581	0.005245673	80
4582	0.006406801	80
4583	0.007320786	80
4584	0.004390691	80
4585	0.005369801	80
4586	0.004515376	80
4587	0.008216959	80
4588	0.011850634	80
4589	0.01987166	80
4590	0.024246765	80
4591	0.023635586	80
4592	0.016005871	80
4593	0.012774639	80
4594	0.012769629	80
4595	0.014984456	80
4596	0.019965174	80
4597	0.02071384	80
4598	0.024102041	80
4599	0.04433885	80
4600	0.048109456	80
4601	0.036719154	80
4602	0.009280121	80
4603	0.009698706	80
4604	0.007886322	80
4605	0.007868509	80
4606	0.005766121	80
4607	0.004880524	80
4608	0.005488363	80
4609	0.005369801	80
4610	0.005644219	80
4611	0.007469963	80
4612	0.007684822	80
4613	0.010019324	80
4614	0.011744875	80
4615	0.012340468	80
4616	0.009128718	80
4617	0.007544551	80
4618	0.00895171	80
4619	0.008828138	80
4620	0.008536464	80
4621	0.010700638	80
4622	0.017566659	80
4623	0.030345194	80
4624	0.032084103	80
4625	0.011471013	80
4626	0.010904921	80
4627	0.008082255	80
4628	0.005735507	80
4629	0.006557091	80
4630	0.005125441	80
4631	0.004880524	80
4632	0.004939527	80
4633	0.00390531	80
4634	0.005644219	80
4635	0.008963956	80
4636	0.008538691	80
4637	0.012245841	80
4638	0.0093959	80
4639	0.008906066	80
4640	0.004880524	80
4641	0.00366262	80
4642	0.004635607	80
4643	0.004928951	80
4644	0.006100655	80
4645	0.009028524	80
4646	0.012919362	80
4647	0.018991629	80
4648	0.031754579	80
4649	0.011744875	80
4650	0.007930852	80
4651	0.006465804	80
4652	0.006452445	80
4653	0.007868509	80
4654	0.005125441	80
4655	0.00549059	80
4656	0.004939527	80
4657	0.005369801	80
4658	0.006773063	80
4659	0.007469963	80
4660	0.010246429	80
4661	0.011132583	80
4662	0.0093959	80
4663	0.012245841	80
4664	0.006534826	80
4665	0.005115422	80
4666	0.004515376	80
4667	0.008516982	80
4668	0.010433456	80
4669	0.012295937	80
4670	0.013995883	80
4671	0.021490337	80
4672	0.032774323	80
4673	0.026242837	80
4674	0.008922208	80
4675	0.006465804	80
4676	0.006452445	80
4677	0.005245673	80
4678	0.007047481	80
4679	0.007320786	80
4680	0.005488363	80
4681	0.00390531	80
4682	0.005079797	80
4683	0.007469963	80
4684	0.006830953	80
4685	0.011132583	80
4686	0.012401697	80
4687	0.018442236	80
4688	0.010164605	80
4689	0.008195807	80
4690	0.0086066	80
4691	0.007930852	80
4692	0.007587968	80
4693	0.009511679	80
4694	0.012775752	80
4695	0.018991629	80
4696	0.026219459	80
4697	0.029050474	80
4698	0.022009116	80
4699	0.006465804	80
4700	0.00860326	80
4701	0.006557091	80
4702	0.007047481	80
4703	0.006100655	80
4704	0.005488363	80
4705	0.005857965	80
4706	0.004515376	80
4707	0.008963956	80
4708	0.006830953	80
4709	0.010019324	80
4710	0.014372164	80
4711	0.01536853	80
4712	0.008215846	80
4713	0.008419016	80
4714	0.008483028	80
4715	0.006194169	80
4716	0.006385649	80
4717	0.009931377	80
4718	0.008300454	80
4719	0.022730507	80
4720	0.031872584	80
4721	0.029670559	80
4722	0.008922208	80
4723	0.007274029	80
4724	0.007169383	80
4725	0.007868509	80
4726	0.007047481	80
4727	0.006710721	80
4728	0.004939527	80
4729	0.005857965	80
4730	0.005644219	80
4731	0.008216959	80
4732	0.008538691	80
4733	0.011132583	80
4734	0.0093959	80
4735	0.011106421	80
4736	0.01004159	80
4737	0.006237029	80
4738	0.007776109	80
4739	0.00696844	80
4740	0.006843199	80
4741	0.005918081	80
4742	0.013058519	80
4743	0.017664625	80
4744	0.018284154	80
4745	0.025293784	80
4746	0.014988909	80
4747	0.007274029	80
4748	0.007169383	80
4749	0.0072128	80
4750	0.02402634	80
4751	0.02960432	80
4752	0.027162388	80
4753	0.026831751	80
4754	0.026865148	80
4755	0.030115862	80
4756	0.05159952	80
4757	0.038487565	80
4758	0.039395983	80
4759	0.046233616	80
4760	0.02564947	80
4761	0.03054558	80
4762	0.019611158	80
4763	0.031019828	80
4764	0.024452161	80
4765	0.024206688	80
4766	0.039871345	80
4767	0.050757897	80
4768	0.064399207	80
4769	0.065398356	80
4770	0.057104582	80
4771	0.051677448	80
4772	0.036310031	80
4773	0.031549739	80
4774	0.021080658	80
4775	0.018457822	80
4776	0.013831677	80
4777	0.010713997	80
4778	0.016197908	80
4779	0.026946973	80
4780	0.031750126	80
4781	0.035797933	80
4782	0.047931334	80
4783	0.035535204	80
4784	0.029467946	80
4785	0.020619769	80
4786	0.022732734	80
4787	0.024056954	80
4788	0.022654806	80
4789	0.025766362	80
4790	0.03826213	80
4791	0.054904227	80
4792	0.050751218	80
4793	0.062901318	80
4794	0.050765133	80
4795	0.03504537	80
4796	0.044793059	80
4797	0.025008234	80
4798	0.016782925	80
4799	0.011956394	80
4800	0.009551756	80
4801	0.009134284	80
4802	0.0119653	80
4803	0.024163271	80
4804	0.036315041	80
4805	0.046762413	80
4806	0.043138201	80
4807	0.035049823	80
4808	0.026130398	80
4809	0.026800023	80
4810	0.02045946	80
4811	0.021869959	80
4812	0.018725004	80
4813	0.020288019	80
4814	0.039910309	80
4815	0.039930347	80
4816	0.060341381	80
4817	0.058082023	80
4818	0.046356074	80
4819	0.053422481	80
4820	0.043552333	80
4821	0.027981746	80
4822	0.013840027	80
4823	0.016685515	80
4824	0.01536853	80
4825	0.01765071	80
4826	0.028374727	80
4827	0.028680316	80
4828	0.038549907	80
4829	0.042566543	80
4830	0.048834187	80
4831	0.037154994	80
4832	0.024181639	80
4833	0.020294141	80
4834	0.02727928	80
4835	0.018074861	80
4836	0.020048668	80
4837	0.021686271	80
4838	0.027664468	80
4839	0.034747017	80
4840	0.061847619	80
4841	0.059788648	80
4842	0.050323726	80
4843	0.037325323	80
4844	0.023415161	80
4845	0.030151487	80
4846	0.025018253	80
4847	0.022452749	80
4848	0.023016058	80
4849	0.026167135	80
4850	0.032843345	80
4851	0.047060766	80
4852	0.036519324	80
4853	0.054396025	80
4854	0.04413401	80
4855	0.064168206	80
4856	0.033611493	80
4857	0.046235842	80
4858	0.034877268	80
4859	0.03663065	80
4860	0.046852587	80
4861	0.046996197	80
4862	0.074082884	80
4863	0.071627036	80
4864	0.088989412	80
4865	0.081401444	80
4866	0.086594794	80
4867	0.064257267	80
4868	0.072016677	80
4869	0.060828431	80
4870	0.054059821	80
4871	0.045883496	80
4872	0.058439379	80
4873	0.053532693	80
4874	0.061906065	80
4875	0.045006805	80
4876	0.066249999	80
4877	0.078705132	80
4878	0.07962691	80
4879	0.06257068	80
4880	0.038980181	80
4881	0.042314946	80
4882	0.029752384	80
4883	0.02589884	80
4884	0.035268022	80
4885	0.037778419	80
4886	0.052113846	80
4887	0.055942897	80
4888	0.074954565	80
4889	0.072104068	80
4890	0.083204366	80
4891	0.070797659	80
4892	0.046151234	80
4893	0.061859308	80
4894	0.037258527	80
4895	0.050354898	80
4896	0.053256049	80
4897	0.039421032	80
4898	0.042517003	80
4899	0.062119811	80
4900	0.050627646	80
4901	0.073862459	80
4902	0.074096243	80
4903	0.071451142	80
4904	0.039370935	80
4905	0.03998267	80
4906	0.030432028	80
4907	0.039977104	80
4908	0.042971769	80
4909	0.057377331	80
4910	0.076527599	80
4911	0.076235926	80
4912	0.091874978	80
4913	0.080016551	80
4914	0.080694525	80
4915	0.055857733	80
4916	0.041740505	80
4917	0.046429549	80
4918	0.030273388	80
4919	0.028866787	80
4920	0.021183078	80
4921	0.025188581	80
4922	0.034691911	80
4923	0.056729414	80
4924	0.064324062	80
4925	0.060884094	80
4926	0.074096243	80
4927	0.055913396	80
4928	0.033138915	80
4929	0.032288943	80
4930	0.022732734	80
4931	0.018608112	80
4932	0.014633223	80
4933	0.013270595	80
4934	0.015745368	80
4935	0.027963378	80
4936	0.029109477	80
4937	0.037979919	80
4938	0.02105561	80
4939	0.009766058	80
4940	0.007886322	80
4941	0.0072128	80
4942	0.005766121	80
4943	0.004880524	80
4944	0.0060372	80
4945	0.00390531	80
4946	0.004515376	80
4947	0.008216959	80
4948	0.013425895	80
4949	0.021117953	80
4950	0.026671441	80
4951	0.021456383	80
4952	0.012495211	80
4953	0.014015365	80
4954	0.008785834	80
4955	0.007641405	80
4956	0.007524513	80
4957	0.008622185	80
4958	0.009110906	80
4959	0.018218471	80
4960	0.032836666	80
4961	0.022126008	80
4962	0.012440661	80
4963	0.00889048	80
4964	0.00860326	80
4965	0.007868509	80
4966	0.007688162	80
4967	0.00549059	80
4968	0.0060372	80
4969	0.005857965	80
4970	0.005644219	80
4971	0.008963956	80
4972	0.010069421	80
4973	0.019642329	80
4974	0.020294698	80
4975	0.01601088	80
4976	0.014067131	80
4977	0.012236935	80
4978	0.011902957	80
4979	0.009312962	80
4980	0.005467768	80
4981	0.003958746	80
4982	0.009735443	80
4983	0.016078789	80
4984	0.020448328	80
4985	0.023029417	80
4986	0.039195597	80
4987	0.034214879	80
4988	0.036915087	80
4989	0.040431313	80
4990	0.029046021	80
4991	0.028905751	80
4992	0.028830606	80
4993	0.027928867	80
4994	0.024879096	80
4995	0.031867018	80
4996	0.026976474	80
4997	0.043400373	80
4998	0.052724468	80
4999	0.057657872	80
5000	0.029637161	80
5001	0.025198601	80
5002	0.028076373	80
5003	0.023921137	80
5004	0.031545286	80
5005	0.03974332	80
5006	0.047771025	80
5007	0.050880356	80
5008	0.067347672	80
5009	0.063397831	80
5010	0.073113236	80
5011	0.066828893	80
5012	0.083363562	80
5013	0.073686564	80
5014	0.074482544	80
5015	0.086934338	80
5016	0.05624626	80
5017	0.055961266	80
5018	0.059643925	80
5019	0.063495798	80
5020	0.075675957	80
5021	0.106138042	80
5022	0.079262875	80
5023	0.102678036	80
5024	0.055336728	80
5025	0.04611895	80
5026	0.050859204	80
5027	0.04038901	80
5028	0.041903041	80
5029	0.057611115	80
5030	0.087508779	80
5031	0.101779636	80
5032	0.1583788	80
5033	0.100095277	80
5034	0.127699628	80
5035	0.115435975	80
5036	0.090000807	80
5037	0.067257498	80
5038	0.054169477	80
5039	0.059655614	80
5040	0.06035975	80
5041	0.042824819	80
5042	0.066305105	80
5043	0.075517874	80
5044	0.065147873	80
5045	0.096552332	80
5046	0.092016361	80
5047	0.100115872	80
5048	0.048840866	80
5049	0.046775216	80
5050	0.040972357	80
5051	0.042704587	80
5052	0.066915727	80
5053	0.05441996	80
5054	0.069293647	80
5055	0.123052332	80
5056	0.168117583	80
5057	0.112607186	80
5058	0.118429527	80
5059	0.071244076	80
5060	0.080877656	80
5061	0.05209158	80
5062	0.057466391	80
5063	0.046469626	80
5064	0.039948159	80
5065	0.042824819	80
5066	0.049713661	80
5067	0.070280551	80
5068	0.071506805	80
5069	0.116624935	80
5070	0.118314861	80
5071	0.074263232	80
5072	0.060787241	80
5073	0.067597042	80
5074	0.067009241	80
5075	0.050978322	80
5076	0.059147411	80
5077	0.052946563	80
5078	0.082587064	80
5079	0.144612248	80
5080	0.141507927	80
5081	0.171951644	80
5082	0.118132844	80
5083	0.106580563	80
5084	0.128046965	80
5085	0.110700175	80
5086	0.08417791	80
5087	0.070389093	80
5088	0.056609183	80
5089	0.068919592	80
5090	0.065426188	80
5091	0.107574146	80
5092	0.088796262	80
5093	0.094121533	80
5094	0.095844857	80
5095	0.091170842	80
5096	0.066242763	80
5097	0.065558109	80
5098	0.050577549	80
5099	0.055557153	80
5100	0.051539404	80
5101	0.055522086	80
5102	0.062409258	80
5103	0.134238907	80
5104	0.172445931	80
5105	0.149050252	80
5106	0.09826508	80
5107	0.080769113	80
5108	0.073296924	80
5109	0.088121071	80
5110	0.068261657	80
5111	0.078973428	80
5112	0.067836392	80
5113	0.066906821	80
5114	0.064309033	80
5115	0.092254042	80
5116	0.105614254	80
5117	0.104579481	80
5118	0.103861429	80
5119	0.081366933	80
5120	0.062353595	80
5121	0.046444578	80
5122	0.046093902	80
5123	0.055130776	80
5124	0.056373728	80
5125	0.055568286	80
5126	0.054678793	80
5127	0.123865567	80
5128	0.158075437	80
5129	0.09801571	80
5130	0.091586644	80
5131	0.0839881	80
5132	0.065117259	80
5133	0.039320838	80
5134	0.026366409	80
5135	0.026566238	80
5136	0.019205931	80
5137	0.027442929	80
5138	0.030837254	80
5139	0.06075607	80
5140	0.055075113	80
5141	0.070526024	80
5142	0.064662493	80
5143	0.061674508	80
5144	0.060494454	80
5145	0.03692455	80
5146	0.054625356	80
5147	0.035170055	80
5148	0.057437447	80
5149	0.065212442	80
5150	0.085678582	80
