# Location:	Hot/Abu Dhabi Airport, Year: 2021-2040, Longitude: -54.650, STD Longitude: -55, Latitude: 24.430	
# NB: The longitudes are defined negative for values to the east and positive to the west.
TIME ta Ghoris Gbn w10 EL
7313 32.36 168.43 340.71 0.30 371.76
7314 30.83 25.34 3.68 0.30 371.75
7315 30.01 0.00 0.00 0.40 373.28
7316 29.19 0.00 0.00 0.30 372.83
7317 28.37 0.00 0.00 0.20 367.90
7318 27.55 0.00 0.00 0.10 369.01
7319 26.73 0.00 0.00 0.40 367.71
7320 25.92 0.00 0.00 0.50 367.67
7321 25.52 0.00 0.00 0.30 369.23
7322 24.89 0.00 0.00 0.00 366.58
7323 24.26 0.00 0.00 0.20 365.98
7324 23.93 0.00 0.00 0.30 360.99
7325 23.60 0.00 0.00 0.20 361.41
7326 23.37 0.00 0.00 0.10 361.31
7327 23.15 13.82 0.00 0.10 360.46
7328 26.42 145.74 333.94 0.10 368.70
7329 28.62 354.87 565.86 0.20 366.75
7330 30.73 550.16 708.21 0.30 361.99
7331 32.44 675.51 703.53 0.70 358.35
7332 33.83 773.48 791.15 0.80 361.56
7333 34.72 743.64 671.97 1.10 363.82
7334 35.05 649.51 596.26 1.00 365.60
7335 34.94 536.75 591.88 1.00 364.29
7336 34.12 363.72 515.01 1.00 366.92
7337 32.80 168.14 357.06 1.00 374.51
7338 31.24 24.39 0.00 1.00 374.61
7339 30.22 0.00 0.00 0.70 381.47
7340 29.21 0.00 0.00 0.40 380.04
7341 28.19 0.00 0.00 0.90 376.44
7342 27.18 0.00 0.00 0.90 368.57
7343 26.17 0.00 0.00 0.60 364.43
7344 25.25 0.00 0.00 0.80 365.39
7345 24.16 0.00 0.00 0.90 363.92
7346 22.95 0.00 0.00 1.40 359.72
7347 21.73 0.00 0.00 1.40 355.39
7348 21.05 0.00 0.00 2.60 357.74
7349 20.38 0.00 0.00 1.90 356.54
7350 19.89 0.00 0.00 1.40 356.84
7351 19.39 12.41 0.00 1.50 358.90
7352 22.37 143.47 287.28 1.10 370.82
7353 24.39 343.08 513.07 1.40 367.55
7354 26.11 533.79 656.96 1.40 366.78
7355 27.51 665.50 648.53 1.30 357.89
7356 28.25 651.85 445.99 1.30 365.53
7357 28.73 657.27 467.49 2.10 366.10
7358 29.07 668.77 587.97 2.50 364.68
7359 28.66 449.38 294.43 3.79 375.87
7360 27.76 291.05 157.79 5.19 378.18
7361 26.53 136.88 122.50 5.19 386.81
7362 25.27 20.69 0.00 6.49 386.88
7363 24.87 0.00 0.00 4.59 392.82
7364 24.47 0.00 0.00 3.79 393.38
7365 24.07 0.00 0.00 3.79 392.19
7366 23.67 0.00 0.00 3.79 394.66
7367 23.27 0.00 0.00 4.79 394.04
7368 22.87 0.00 0.00 3.10 395.08
7369 23.04 0.00 0.00 2.10 404.57
7370 23.30 0.00 0.00 2.70 409.90
7371 23.55 0.00 0.00 3.99 412.31
7372 23.72 0.00 0.00 4.29 413.96
7373 23.89 0.00 0.00 4.29 412.19
7374 24.03 0.00 0.00 4.29 412.28
7375 24.17 8.13 0.00 4.29 410.45
7376 25.93 65.36 0.00 4.59 414.47
7377 28.77 287.83 265.28 3.79 396.84
7378 29.29 231.00 28.44 3.50 412.26
7379 31.01 458.58 182.02 5.19 402.66
7380 33.39 725.22 602.17 6.99 389.41
7381 34.88 691.95 548.84 7.29 396.12
7382 36.01 690.46 690.19 6.99 392.58
7383 36.44 557.46 661.83 7.59 393.18
7384 36.07 374.20 530.99 7.29 395.03
7385 34.91 174.03 322.50 5.89 401.15
7386 33.42 24.65 7.50 3.99 398.88
7387 32.73 0.00 0.00 3.50 407.14
7388 32.03 0.00 0.00 3.79 404.92
7389 31.33 0.00 0.00 4.59 402.21
7390 30.63 0.00 0.00 3.30 399.52
7391 29.93 0.00 0.00 4.29 397.43
7392 29.23 0.00 0.00 3.30 396.46
7393 28.22 0.00 0.00 2.60 396.31
7394 27.11 0.00 0.00 2.60 393.71
7395 26.00 0.00 0.00 3.79 390.98
7396 25.54 0.00 0.00 2.70 389.32
7397 24.84 0.00 0.00 2.50 387.48
7398 24.34 0.00 0.00 2.70 386.07
7399 23.83 10.89 0.00 2.10 385.98
7400 25.85 107.84 121.38 2.50 392.69
7401 27.53 299.69 336.99 3.79 384.91
7402 29.17 483.46 490.34 4.29 382.67
7403 30.70 645.14 638.92 3.79 375.64
7404 31.76 695.93 585.11 5.89 375.29
7405 32.49 711.93 627.66 5.89 373.88
7406 32.70 606.51 475.88 4.79 381.26
7407 32.41 456.89 342.37 4.99 387.79
7408 31.75 339.89 427.00 2.90 385.14
7409 30.59 143.91 191.05 2.90 393.24
7410 29.26 19.56 0.00 4.59 392.40
7411 28.50 0.00 0.00 5.19 393.18
7412 27.75 0.00 0.00 4.59 392.40
7413 26.99 0.00 0.00 4.99 391.29
7414 26.23 0.00 0.00 4.29 387.12
7415 25.62 0.00 0.00 3.99 390.98
7416 24.74 0.00 0.00 3.30 389.18
7417 24.32 0.00 0.00 3.79 388.30
7418 23.87 0.00 0.00 1.90 391.59
7419 23.42 0.00 0.00 1.50 392.74
7420 23.17 0.00 0.00 2.30 392.60
7421 22.92 0.00 0.00 1.10 390.92
7422 22.74 0.00 0.00 2.30 391.30
7423 22.57 9.21 0.00 2.50 393.13
7424 24.47 73.61 4.50 1.20 401.64
7425 26.05 215.61 90.95 1.70 396.81
7426 27.79 379.34 176.77 2.10 393.50
7427 29.86 592.75 464.23 1.50 382.16
7428 30.96 566.58 269.75 1.90 387.28
7429 31.99 646.23 420.70 1.40 383.64
7430 32.14 468.28 187.05 2.50 393.76
7431 32.37 516.26 525.33 2.90 389.26
7432 32.20 399.27 668.97 4.29 385.02
7433 31.23 185.20 445.89 2.90 391.42
7434 29.87 25.58 25.43 2.30 385.90
7435 29.33 0.00 0.00 1.70 387.35
7436 28.80 0.00 0.00 1.30 385.02
7437 28.27 0.00 0.00 1.70 384.65
7438 27.73 0.00 0.00 2.50 383.06
7439 27.20 0.00 0.00 2.90 383.95
7440 26.67 0.00 0.00 3.79 384.08
7441 26.28 0.00 0.00 3.30 384.57
7442 25.86 0.00 0.00 3.30 386.00
7443 25.58 0.00 0.00 6.19 387.82
7444 25.32 0.00 0.00 4.99 385.54
7445 25.06 0.00 0.00 4.29 388.28
7446 24.87 0.00 0.00 3.50 391.64
7447 24.68 9.28 0.00 3.10 389.72
7448 27.68 137.86 286.40 2.70 400.20
7449 29.15 274.30 262.97 2.60 403.89
7450 30.41 380.48 145.25 3.50 406.36
7451 31.51 470.33 187.30 3.79 402.07
7452 32.09 452.87 114.35 3.50 411.34
7453 32.78 540.77 235.67 4.59 408.90
7454 33.73 699.41 725.23 3.50 392.89
7455 33.99 524.05 594.30 3.79 396.86
7456 33.62 358.14 548.48 3.99 395.47
7457 32.64 164.02 339.93 3.30 399.23
7458 31.32 22.83 0.00 3.50 401.03
7459 30.72 0.00 0.00 4.59 408.22
7460 30.12 0.00 0.00 4.59 406.09
7461 29.51 0.00 0.00 4.29 405.51
7462 28.91 0.00 0.00 5.89 404.07
7463 28.31 0.00 0.00 5.19 402.19
7464 27.71 0.00 0.00 4.29 400.41
7465 27.25 0.00 0.00 3.50 398.25
7466 26.73 0.00 0.00 3.99 397.60
7467 26.22 0.00 0.00 4.29 399.23
7468 25.94 0.00 0.00 5.19 402.07
7469 25.66 0.00 0.00 3.10 403.33
7470 25.60 0.00 0.00 2.90 400.76
7471 25.36 9.20 0.00 3.99 404.96
7472 28.11 125.30 308.01 3.10 410.53
7473 29.86 279.49 316.28 1.50 408.38
7474 31.74 451.50 412.78 2.10 405.92
7475 33.53 602.51 542.25 1.30 395.44
7476 35.07 700.62 643.02 1.40 393.03
7477 36.01 674.77 541.43 2.70 395.06
7478 36.26 559.51 364.59 3.10 399.96
7479 36.25 498.66 515.52 4.59 398.88
7480 35.57 351.86 466.97 5.19 402.48
7481 34.10 129.90 146.24 3.30 413.03
7482 32.56 17.97 0.00 3.79 408.97
7483 31.57 0.00 0.00 4.29 412.83
7484 30.57 0.00 0.00 4.59 409.63
7485 29.58 0.00 0.00 3.99 404.61
7486 28.59 0.00 0.00 3.99 399.20
7487 27.59 0.00 0.00 4.29 399.80
7488 26.60 0.00 0.00 3.30 392.57
7489 25.82 0.00 0.00 3.30 391.63
7490 25.05 0.00 0.00 2.90 394.04
7491 24.07 0.00 0.00 2.10 388.02
7492 23.55 0.00 0.00 1.50 387.20
7493 23.03 0.00 0.00 1.30 381.29
7494 22.65 0.00 0.00 1.50 378.99
7495 22.28 9.38 0.00 1.50 380.28
7496 24.86 114.55 239.03 3.10 386.18
7497 26.65 305.34 437.96 3.50 379.49
7498 28.11 438.76 382.35 5.19 381.37
7499 29.64 605.98 563.13 5.89 371.88
7500 30.84 683.38 590.29 6.79 371.38
7501 31.61 678.93 579.93 6.19 371.69
7502 32.09 662.37 652.50 3.99 368.40
7503 32.05 507.73 569.70 4.59 368.64
7504 31.43 351.90 520.91 5.89 370.54
7505 30.19 134.60 174.62 5.69 383.91
7506 28.81 19.05 0.00 4.29 378.08
7507 28.01 0.00 0.00 4.79 383.49
7508 27.21 0.00 0.00 3.10 381.51
7509 26.41 0.00 0.00 2.50 380.66
7510 25.62 0.00 0.00 2.30 376.15
7511 24.86 0.00 0.00 1.70 372.47
7512 23.93 0.00 0.00 2.10 373.64
7513 23.32 0.00 0.00 2.90 373.20
7514 22.66 0.00 0.00 3.50 373.35
7515 21.99 0.00 0.00 3.50 369.86
7516 21.64 0.00 0.00 2.90 365.65
7517 21.29 0.00 0.00 2.70 363.85
7518 21.04 0.00 0.00 3.30 361.76
7519 20.79 8.14 0.00 2.90 362.07
7520 23.61 118.50 279.71 3.50 368.60
7521 25.58 298.67 419.30 3.50 365.31
7522 27.61 505.57 621.68 4.29 358.93
7523 29.38 655.03 694.98 4.29 348.49
7524 30.51 675.44 573.77 3.30 352.94
7525 31.16 649.30 508.63 3.10 359.01
7526 31.48 605.68 527.71 4.59 356.16
7527 31.42 494.71 520.65 3.79 360.07
7528 30.63 310.71 353.66 4.29 364.37
7529 29.38 136.95 238.05 3.50 368.57
7530 27.97 19.03 0.00 2.70 370.12
7531 27.30 0.00 0.00 1.90 378.46
7532 26.63 0.00 0.00 1.40 377.08
7533 25.95 0.00 0.00 0.70 373.95
7534 25.40 0.00 0.00 0.60 376.83
7535 24.62 0.00 0.00 0.70 377.74
7536 23.83 0.00 0.00 1.10 378.57
7537 23.24 0.00 0.00 1.30 376.73
7538 22.62 0.00 0.00 1.70 376.07
7539 22.00 0.00 0.00 2.50 369.71
7540 21.68 0.00 0.00 2.50 369.87
7541 21.35 0.00 0.00 1.30 369.22
7542 21.12 0.00 0.00 1.50 366.87
7543 20.89 8.23 0.00 1.50 371.16
7544 23.68 114.50 266.61 1.30 376.12
7545 25.74 299.71 436.30 1.90 372.06
7546 27.64 479.96 557.17 2.10 374.06
7547 29.40 634.62 639.09 2.90 368.33
7548 30.50 648.48 513.13 2.50 371.50
7549 31.35 684.87 591.08 3.30 372.15
7550 31.94 679.24 729.81 3.79 369.54
7551 31.91 505.13 560.34 3.79 374.12
7552 31.21 339.09 500.42 3.30 378.05
7553 29.98 152.83 352.02 2.30 381.91
7554 28.53 18.77 0.00 2.50 378.40
7555 27.75 0.00 0.00 2.10 384.87
7556 26.97 0.00 0.00 1.50 385.41
7557 26.19 0.00 0.00 2.10 383.15
7558 25.56 0.00 0.00 1.70 378.09
7559 24.65 0.00 0.00 2.70 376.83
7560 23.75 0.00 0.00 5.19 372.67
7561 22.98 0.00 0.00 4.29 374.20
7562 22.14 0.00 0.00 3.99 372.56
7563 21.30 0.00 0.00 3.30 370.04
7564 20.84 0.00 0.00 3.79 365.86
7565 20.38 0.00 0.00 3.50 365.43
7566 20.05 0.00 0.00 2.90 364.83
7567 19.72 7.54 0.00 3.10 362.34
7568 22.49 118.81 254.30 4.79 364.75
7569 24.38 283.03 386.46 4.79 366.24
7570 25.97 439.02 425.92 4.79 359.99
7571 27.48 586.36 531.12 3.10 351.77
7572 28.78 689.64 604.82 2.90 351.67
7573 29.54 661.53 560.78 4.29 361.80
7574 29.97 631.59 640.00 4.29 362.08
7575 30.03 534.00 657.30 5.69 358.52
7576 29.42 353.97 523.86 6.19 365.59
7577 28.23 155.19 310.80 5.19 373.90
7578 26.81 17.51 0.00 5.19 378.53
7579 26.21 0.00 0.00 4.79 385.02
7580 25.61 0.00 0.00 6.19 381.09
7581 25.09 0.00 0.00 5.49 379.10
7582 24.39 0.00 0.00 5.49 379.18
7583 23.70 0.00 0.00 5.49 376.54
7584 23.01 0.00 0.00 5.89 375.68
7585 22.63 0.00 0.00 3.99 377.50
7586 22.25 0.00 0.00 5.49 376.20
7587 21.87 0.00 0.00 6.19 372.63
7588 21.68 0.00 0.00 6.49 371.54
7589 21.49 0.00 0.00 4.59 369.10
7590 21.36 0.00 0.00 3.50 370.73
7591 21.23 6.26 0.00 3.10 373.79
7592 23.79 101.48 111.01 2.90 380.25
7593 25.65 248.39 172.35 2.70 374.10
7594 26.66 336.31 132.42 3.79 380.41
7595 28.27 523.97 332.03 4.99 375.46
7596 29.71 634.39 507.11 4.79 371.74
7597 30.68 636.77 483.50 5.49 372.64
7598 31.17 574.02 432.99 5.89 381.41
7599 30.96 389.62 220.75 6.79 388.51
7600 30.45 306.59 359.63 6.49 385.00
7601 29.46 149.94 271.59 5.69 384.84
7602 28.21 18.26 0.00 6.19 382.37
7603 27.54 0.00 0.00 5.19 387.14
7604 26.87 0.00 0.00 3.79 386.58
7605 26.20 0.00 0.00 3.10 387.86
7606 25.69 0.00 0.00 1.70 385.95
7607 24.91 0.00 0.00 1.90 384.70
7608 24.13 0.00 0.00 1.40 382.09
7609 23.36 0.00 0.00 1.30 377.71
7610 22.51 0.00 0.00 0.70 375.23
7611 21.67 0.00 0.00 1.10 374.25
7612 21.21 0.00 0.00 1.00 370.57
7613 20.75 0.00 0.00 1.10 372.08
7614 20.43 0.00 0.00 1.00 372.26
7615 20.10 6.74 0.00 1.10 372.51
7616 22.77 114.19 306.64 1.30 380.77
7617 24.91 298.38 486.36 2.10 378.49
7618 26.72 485.85 648.03 2.50 375.01
7619 28.37 630.99 696.57 2.50 373.50
7620 29.58 690.74 658.17 1.90 374.88
7621 30.31 673.21 586.73 2.10 373.54
7622 30.80 667.45 757.94 1.90 375.16
7623 30.83 541.96 728.84 1.40 376.69
7624 30.18 361.11 595.91 2.50 378.77
7625 28.95 162.51 373.54 2.10 383.17
7626 27.48 19.49 0.00 2.60 382.54
7627 26.79 0.00 0.00 1.50 384.95
7628 26.10 0.00 0.00 2.50 383.17
7629 25.54 0.00 0.00 2.50 382.83
7630 24.74 0.00 0.00 2.50 380.98
7631 23.93 0.00 0.00 2.10 377.18
7632 23.13 0.00 0.00 3.10 381.54
7633 22.61 0.00 0.00 2.70 380.21
7634 22.07 0.00 0.00 2.10 377.06
7635 21.52 0.00 0.00 3.10 371.93
7636 21.23 0.00 0.00 3.10 370.22
7637 20.95 0.00 0.00 3.79 366.88
7638 20.74 0.00 0.00 4.59 363.59
7639 20.54 5.73 0.00 2.90 361.92
7640 23.23 108.61 247.98 2.10 368.23
7641 25.32 277.35 373.22 1.90 367.91
7642 26.90 431.82 406.79 1.70 368.25
7643 28.42 559.28 465.65 3.10 364.24
7644 29.57 616.57 451.38 3.30 369.15
7645 30.34 618.99 450.40 2.70 370.84
7646 30.82 599.45 566.66 3.79 369.24
7647 30.92 507.89 599.45 3.10 369.79
7648 30.42 347.72 524.03 3.50 372.96
7649 29.30 154.32 308.94 2.90 375.17
7650 27.92 17.61 0.00 2.50 374.50
7651 27.21 0.00 0.00 2.60 378.57
7652 26.51 0.00 0.00 2.30 379.31
7653 25.80 0.00 0.00 2.50 374.78
7654 25.18 0.00 0.00 1.70 373.37
7655 24.36 0.00 0.00 1.50 372.34
7656 23.54 0.00 0.00 1.30 372.45
7657 22.86 0.00 0.00 1.10 372.29
7658 22.14 0.00 0.00 1.70 369.06
7659 21.41 0.00 0.00 1.10 366.41
7660 21.03 0.00 0.00 1.10 362.91
7661 20.65 0.00 0.00 0.70 362.75
7662 20.39 0.00 0.00 0.70 363.78
7663 20.12 6.54 0.00 1.90 366.30
7664 22.81 121.49 333.92 1.40 372.85
7665 25.01 319.99 586.63 2.30 363.01
7666 26.58 479.96 625.29 2.60 370.12
7667 28.25 658.55 817.83 3.10 361.29
7668 29.55 739.68 865.54 4.59 361.83
7669 30.44 748.05 768.87 4.79 368.79
7670 30.16 459.70 210.18 3.50 385.54
7671 30.32 550.41 554.10 3.79 369.85
7672 29.04 168.76 25.43 3.79 395.94
7673 27.62 51.80 0.00 3.30 405.45
7674 26.35 15.69 0.00 4.59 402.91
7675 25.82 0.00 0.00 2.70 405.10
7676 25.40 0.00 0.00 2.70 401.56
7677 24.78 0.00 0.00 3.10 396.93
7678 24.16 0.00 0.00 4.29 391.13
7679 23.55 0.00 0.00 4.59 384.39
7680 22.93 0.00 0.00 5.49 380.28
7681 22.47 0.00 0.00 4.79 376.14
7682 22.00 0.00 0.00 3.30 369.82
7683 21.53 0.00 0.00 4.59 366.90
7684 21.29 0.00 0.00 4.29 366.71
7685 21.04 0.00 0.00 4.79 368.30
7686 20.88 0.00 0.00 3.79 366.92
7687 20.71 4.95 0.00 3.10 364.45
7688 23.34 106.17 210.11 3.30 366.81
7689 25.46 277.71 398.02 3.99 365.67
7690 27.07 437.85 454.91 4.29 364.67
7691 28.87 613.01 636.30 4.59 360.45
7692 30.15 659.82 600.60 5.19 361.96
7693 31.01 663.04 605.93 4.59 357.76
7694 31.32 565.84 438.52 2.90 361.69
7695 31.33 482.09 536.31 1.90 358.86
7696 30.65 310.88 370.98 1.70 370.47
7697 29.40 118.67 140.68 2.30 377.03
7698 28.04 15.37 0.00 2.10 374.99
7699 27.34 0.00 0.00 1.30 379.75
7700 26.63 0.00 0.00 1.30 377.78
7701 25.92 0.00 0.00 1.20 376.10
7702 25.32 0.00 0.00 0.40 377.33
7703 24.50 0.00 0.00 0.90 377.96
7704 23.68 0.00 0.00 0.80 374.93
7705 22.92 0.00 0.00 0.50 372.08
7706 22.10 0.00 0.00 0.50 370.45
7707 21.28 0.00 0.00 0.40 367.14
7708 20.84 0.00 0.00 0.70 365.59
7709 20.40 0.00 0.00 1.00 364.38
7710 20.09 0.00 0.00 0.70 360.97
7711 19.77 5.24 0.00 0.80 359.98
7712 22.30 108.26 298.66 1.30 363.39
7713 24.50 297.08 537.02 2.60 363.42
7714 26.19 455.35 558.29 1.70 366.86
7715 27.73 596.96 650.41 1.90 358.92
7716 28.98 680.62 635.92 2.10 359.16
7717 29.64 634.72 515.73 2.10 367.22
7718 30.01 608.66 621.02 2.30 364.38
7719 30.03 511.32 665.41 2.90 363.88
7720 29.46 352.51 627.26 3.30 368.38
7721 28.31 159.60 464.12 3.30 376.10
7722 26.91 16.09 0.00 2.90 377.34
7723 26.15 0.00 0.00 2.10 378.31
7724 25.53 0.00 0.00 2.10 376.97
7725 24.65 0.00 0.00 2.70 373.48
7726 23.78 0.00 0.00 3.30 373.21
7727 22.90 0.00 0.00 2.50 370.92
7728 22.02 0.00 0.00 2.50 368.02
7729 21.40 0.00 0.00 1.70 363.36
7730 20.75 0.00 0.00 1.50 362.86
7731 20.09 0.00 0.00 1.90 362.38
7732 19.74 0.00 0.00 1.50 364.13
7733 19.39 0.00 0.00 1.00 364.63
7734 19.15 0.00 0.00 0.60 364.86
7735 18.90 4.74 0.00 1.00 364.43
7736 21.68 115.07 395.01 1.40 374.33
7737 24.08 314.51 644.66 2.30 369.78
7738 26.13 502.06 762.25 2.50 368.47
7739 27.88 648.24 839.90 2.30 361.20
7740 29.19 714.81 815.71 1.70 358.60
7741 30.04 712.33 779.25 1.30 359.14
7742 30.48 656.45 787.39 2.10 357.50
7743 30.46 530.57 740.34 1.90 356.74
7744 29.71 345.84 596.16 1.90 359.83
7745 28.41 152.08 420.98 2.10 366.80
7746 26.90 15.39 0.00 2.50 370.71
7747 26.20 0.00 0.00 1.90 372.26
7748 25.64 0.00 0.00 3.10 368.49
7749 24.83 0.00 0.00 3.30 363.99
7750 24.01 0.00 0.00 3.50 363.06
7751 23.19 0.00 0.00 3.79 361.64
7752 22.37 0.00 0.00 3.79 359.86
7753 21.74 0.00 0.00 2.30 362.79
7754 21.06 0.00 0.00 3.30 361.59
7755 20.38 0.00 0.00 4.99 361.08
7756 20.02 0.00 0.00 4.29 363.43
7757 19.66 0.00 0.00 2.50 359.90
7758 19.41 0.00 0.00 2.50 358.63
7759 19.15 4.12 0.00 1.90 356.98
7760 21.75 109.44 343.33 1.90 359.85
7761 24.02 301.58 580.12 1.30 357.08
7762 25.91 473.19 661.75 1.70 356.21
7763 27.53 615.42 713.73 3.10 350.56
7764 28.71 667.57 646.64 2.30 356.46
7765 29.44 652.94 602.24 1.40 358.15
7766 29.82 610.55 626.44 3.30 356.47
7767 29.77 486.81 587.18 2.30 363.13
7768 29.06 317.46 454.31 2.60 367.29
7769 27.83 131.22 272.00 2.50 379.03
7770 26.44 14.35 0.00 1.90 373.41
7771 25.71 0.00 0.00 1.90 375.29
7772 25.04 0.00 0.00 1.70 375.20
7773 24.18 0.00 0.00 1.40 374.21
7774 23.32 0.00 0.00 2.10 371.48
7775 22.47 0.00 0.00 2.10 367.27
7776 21.61 0.00 0.00 1.10 362.73
7777 20.93 0.00 0.00 1.00 356.91
7778 20.20 0.00 0.00 1.20 358.59
7779 19.47 0.00 0.00 2.30 355.47
7780 19.09 0.00 0.00 3.79 353.82
7781 18.70 0.00 0.00 2.90 356.74
7782 18.43 0.00 0.00 3.30 359.13
7783 18.16 3.97 0.00 2.90 360.23
7784 20.77 110.10 385.54 2.10 367.65
7785 23.03 301.34 598.83 2.30 365.62
7786 25.31 494.69 758.08 3.30 361.33
7787 26.97 650.12 869.89 5.19 351.05
7788 28.33 725.33 873.77 3.79 351.06
7789 29.25 733.95 874.80 3.79 352.96
7790 29.65 649.01 760.62 5.69 356.72
7791 29.57 513.96 689.81 4.99 359.56
7792 28.84 345.64 612.56 7.09 362.59
7793 27.54 147.05 400.33 7.69 373.85
7794 26.06 14.80 0.00 9.69 369.37
7795 25.44 0.00 0.00 8.49 374.31
7796 24.58 0.00 0.00 8.89 374.02
7797 23.72 0.00 0.00 9.39 373.23
7798 22.85 0.00 0.00 10.39 366.77
7799 21.99 0.00 0.00 9.99 364.05
7800 21.13 0.00 0.00 8.49 361.02
7801 20.46 0.00 0.00 11.78 360.65
7802 19.75 0.00 0.00 13.08 359.76
7803 19.05 0.00 0.00 10.89 356.14
7804 18.68 0.00 0.00 10.89 355.15
7805 18.32 0.00 0.00 7.89 352.59
7806 18.07 0.00 0.00 6.49 351.23
7807 17.81 4.24 0.00 7.89 352.90
7808 20.32 111.26 359.27 7.89 354.92
7809 22.55 309.51 625.24 8.89 349.60
7810 24.75 503.77 781.20 7.69 354.18
7811 26.38 651.79 867.92 8.89 346.39
7812 27.70 734.85 909.16 9.99 343.17
7813 28.59 744.99 751.74 8.19 341.76
7814 27.64 313.57 100.35 9.39 365.23
7815 27.57 471.37 433.23 9.39 347.14
7816 27.12 365.28 619.42 8.19 346.02
7817 25.96 126.10 192.77 8.19 360.13
7818 24.68 13.14 0.00 7.29 357.34
7819 24.00 0.00 0.00 7.69 358.67
7820 23.32 0.00 0.00 5.89 355.74
7821 22.64 0.00 0.00 6.19 352.52
7822 21.96 0.00 0.00 7.59 345.59
7823 21.28 0.00 0.00 6.19 343.76
7824 20.60 0.00 0.00 5.89 342.73
7825 20.05 0.00 0.00 5.19 346.26
7826 19.43 0.00 0.00 5.19 342.60
7827 18.82 0.00 0.00 6.19 340.11
7828 18.49 0.00 0.00 5.19 341.22
7829 18.15 0.00 0.00 5.19 342.19
7830 17.91 0.00 0.00 4.99 339.75
7831 17.67 3.15 0.00 3.99 342.34
7832 20.22 105.95 313.32 3.10 346.38
7833 22.52 298.60 572.98 3.30 346.25
7834 24.74 479.27 728.66 2.60 347.71
7835 26.28 600.05 707.93 1.70 339.63
7836 27.50 673.19 710.64 2.50 339.62
7837 28.36 689.07 735.91 1.90 342.17
7838 28.79 630.65 728.07 2.50 345.74
7839 28.77 507.17 677.15 2.60 349.88
7840 28.03 325.05 508.77 1.50 359.79
7841 26.75 135.65 321.19 1.50 362.27
7842 26.07 13.81 0.00 1.40 364.84
7843 25.53 0.00 0.00 1.70 368.93
7844 24.74 0.00 0.00 2.30 367.21
7845 23.95 0.00 0.00 2.50 362.02
7846 23.16 0.00 0.00 1.50 362.90
7847 22.37 0.00 0.00 2.30 361.71
7848 21.58 0.00 0.00 1.90 359.44
7849 21.02 0.00 0.00 2.10 354.74
7850 20.41 0.00 0.00 1.90 352.93
7851 19.80 0.00 0.00 2.70 352.70
7852 19.47 0.00 0.00 4.99 352.69
7853 19.13 0.00 0.00 4.99 355.17
7854 18.89 0.00 0.00 3.30 354.21
7855 18.64 2.85 0.00 3.99 355.17
7856 20.79 89.52 207.32 4.29 363.69
7857 22.71 250.00 369.49 5.89 361.91
7858 24.66 413.29 454.25 6.79 362.56
7859 26.14 543.29 499.02 6.19 358.34
7860 27.55 666.59 648.10 7.89 358.77
7861 28.55 690.37 749.89 6.99 359.10
7862 29.09 637.07 760.05 7.29 357.71
7863 29.19 526.22 741.83 6.49 357.96
7864 28.55 329.98 538.98 5.49 365.45
7865 27.36 146.13 366.62 5.89 371.37
7866 26.80 14.67 0.00 4.99 368.83
7867 26.24 0.00 0.00 5.19 369.75
7868 25.68 0.00 0.00 5.49 374.15
7869 25.21 0.00 0.00 5.49 376.81
7870 24.56 0.00 0.00 7.29 374.71
7871 23.91 0.00 0.00 6.49 376.66
7872 23.26 0.00 0.00 5.69 375.98
7873 22.86 0.00 0.00 5.19 377.26
7874 22.43 0.00 0.00 3.50 372.26
7875 22.01 0.00 0.00 1.70 370.87
7876 21.79 0.00 0.00 2.50 373.96
7877 21.56 0.00 0.00 1.50 371.09
7878 21.40 0.00 0.00 2.30 370.79
7879 21.25 2.45 0.00 4.59 371.01
7880 23.87 102.75 322.91 7.09 378.61
7881 26.07 295.41 518.41 4.99 374.33
7882 26.78 297.21 123.20 5.49 387.71
7883 27.37 342.11 88.31 6.49 388.36
7884 29.32 706.50 705.80 3.99 364.80
7885 30.70 728.62 885.76 5.49 367.85
7886 31.49 666.59 855.84 4.29 366.29
7887 31.71 537.26 783.41 4.59 371.02
7888 31.26 355.96 650.20 3.10 371.79
7889 30.14 156.20 419.05 2.60 375.27
7890 29.47 17.03 0.00 1.70 374.59
7891 28.80 0.00 0.00 1.90 381.11
7892 28.13 0.00 0.00 1.70 379.64
7893 27.45 0.00 0.00 2.30 378.18
7894 26.78 0.00 0.00 1.20 380.18
7895 26.11 0.00 0.00 1.00 378.91
7896 25.59 0.00 0.00 0.90 380.67
7897 24.91 0.00 0.00 0.90 377.98
7898 24.19 0.00 0.00 0.80 377.96
7899 23.46 0.00 0.00 0.70 375.74
7900 23.07 0.00 0.00 0.60 374.81
7901 22.68 0.00 0.00 0.40 372.18
7902 22.40 0.00 0.00 0.40 372.51
7903 22.12 2.09 0.00 0.40 372.12
7904 23.94 78.36 166.04 0.40 377.21
7905 25.64 240.05 302.53 1.10 371.65
7906 26.45 284.94 106.22 1.30 381.18
7907 28.50 608.93 636.46 1.50 359.87
7908 29.59 580.80 403.39 1.70 366.00
7909 30.12 527.86 270.31 2.90 367.13
7910 30.84 646.24 718.57 2.10 358.17
7911 31.03 519.48 708.34 2.50 355.60
7912 30.45 296.67 358.27 2.70 366.72
7913 29.45 149.53 357.26 2.10 366.67
7914 28.79 15.99 0.00 2.30 367.15
7915 28.12 0.00 0.00 1.50 371.80
