# Location:	Subtropic/Chennai airport, Year: 2021-2040, Longitude: -80.183, STD longitude: -82.5, Latitude: 13.000	
# NB: The longitudes are defined negative for values to the east and positive to the west.
TIME ta Ghoris Gbn w10 EL
2662 29.78 0.00 0.00 2.81 414.61
2663 28.94 0.00 0.00 2.31 411.82
2664 28.11 0.00 0.00 1.61 411.93
2665 27.60 0.00 0.00 2.31 407.27
2666 27.05 0.00 0.00 1.61 405.04
2667 26.49 0.00 0.00 3.01 401.89
2668 26.18 0.00 0.00 3.32 402.75
2669 25.87 0.00 0.00 1.91 401.64
2670 25.65 0.00 0.00 2.11 400.87
2671 26.77 78.83 238.06 3.01 403.78
2672 28.41 305.96 514.63 3.62 393.77
2673 30.20 563.82 702.17 5.13 390.10
2674 31.54 689.40 538.46 3.82 395.86
2675 32.45 733.78 366.18 1.41 403.39
2676 33.05 737.05 282.30 1.41 407.62
2677 33.43 801.69 352.81 1.21 406.99
2678 33.88 774.57 403.85 0.70 405.61
2679 33.79 582.14 239.79 0.90 411.32
2680 33.19 420.85 168.98 0.70 415.44
2681 32.62 248.33 99.35 1.21 417.59
2682 31.59 80.21 23.24 1.11 426.92
2683 31.00 5.35 0.00 1.61 427.86
2684 30.41 0.00 0.00 3.32 428.43
2685 29.83 0.00 0.00 0.60 428.14
2686 29.24 0.00 0.00 0.60 427.38
2687 28.65 0.00 0.00 1.41 426.50
2688 28.06 0.00 0.00 1.21 425.38
2689 27.74 0.00 0.00 0.20 424.11
2690 27.39 0.00 0.00 0.10 424.25
2691 27.04 0.00 0.00 0.10 421.95
2692 26.86 0.00 0.00 0.10 422.10
2693 26.67 0.00 0.00 0.40 423.65
2694 26.54 0.00 0.00 0.60 425.23
2695 27.38 51.82 18.22 0.80 426.20
2696 28.71 215.21 112.41 0.60 423.08
2697 29.84 341.75 110.21 2.11 428.63
2698 30.77 434.02 94.88 1.61 427.49
2699 31.39 454.67 44.91 2.51 432.52
2700 32.22 605.06 130.77 1.41 428.02
2701 32.92 772.74 304.90 1.21 415.04
2702 34.03 841.06 530.86 0.80 411.77
2703 34.73 774.90 610.36 1.41 411.84
2704 35.03 653.95 803.68 1.91 410.86
2705 34.63 400.35 665.67 3.01 414.60
2706 33.54 150.24 400.51 3.52 421.79
2707 33.02 7.26 0.00 2.31 419.99
2708 32.36 0.00 0.00 1.91 422.94
2709 31.69 0.00 0.00 2.31 421.37
2710 31.03 0.00 0.00 2.31 419.17
2711 30.37 0.00 0.00 1.61 418.83
2712 29.70 0.00 0.00 1.91 416.72
2713 29.14 0.00 0.00 2.11 415.48
2714 28.54 0.00 0.00 1.21 413.25
2715 27.94 0.00 0.00 3.52 416.34
2716 27.61 0.00 0.00 4.22 413.02
2717 27.29 0.00 0.00 3.01 414.59
2718 27.06 0.00 0.00 3.01 415.86
2719 28.05 78.05 229.19 4.02 418.70
2720 29.43 291.37 458.12 4.02 410.51
2721 31.02 552.43 664.34 5.33 406.03
2722 32.58 789.14 800.45 5.43 395.62
2723 33.83 940.48 741.41 6.73 398.34
2724 33.87 568.14 116.19 6.03 422.72
2725 33.87 558.46 68.21 6.43 426.68
2726 33.66 497.43 38.51 5.33 430.30
2727 33.10 379.46 27.35 5.33 436.98
2728 32.69 253.26 12.94 6.43 441.03
2729 31.94 145.97 1.47 6.43 442.76
2730 31.14 61.37 0.00 5.73 441.02
2731 30.69 3.42 0.00 4.42 439.07
2732 30.23 0.00 0.00 4.92 436.67
2733 29.78 0.00 0.00 5.73 431.40
2734 29.33 0.00 0.00 4.22 429.18
2735 28.88 0.00 0.00 3.82 425.10
2736 28.43 0.00 0.00 2.81 421.42
2737 28.20 0.00 0.00 2.11 418.17
2738 27.98 0.00 0.00 2.11 417.77
2739 27.76 0.00 0.00 2.71 420.91
2740 27.66 0.00 0.00 2.31 420.82
2741 27.56 0.00 0.00 2.11 416.75
2742 27.49 0.00 0.00 2.11 422.32
2743 28.74 89.47 225.24 1.61 424.94
2744 30.13 289.32 458.80 2.11 422.99
2745 31.53 490.54 466.90 1.61 421.71
2746 33.02 718.70 602.76 1.21 414.80
2747 34.73 969.24 798.93 2.31 408.09
2748 34.93 574.23 121.37 3.01 433.04
2749 35.00 543.04 61.18 2.81 436.89
2750 34.81 468.90 44.79 3.32 439.87
2751 34.15 314.74 14.21 4.02 442.91
2752 33.30 205.37 4.63 4.22 445.90
2753 32.76 115.88 0.00 2.81 445.43
2754 31.88 18.28 0.00 2.71 466.93
2755 31.31 3.20 0.00 2.31 461.94
2756 30.74 0.00 0.00 1.91 456.60
2757 30.16 0.00 0.00 2.81 454.87
2758 29.37 0.00 0.00 2.81 450.09
2759 28.94 0.00 0.00 0.80 447.23
2760 28.37 0.00 0.00 1.21 444.35
2761 27.71 0.00 0.00 1.11 442.52
2762 26.95 0.00 0.00 2.31 436.05
2763 26.19 0.00 0.00 2.71 429.64
2764 25.76 0.00 0.00 2.81 425.35
2765 25.33 0.00 0.00 3.01 421.08
2766 25.09 0.29 0.00 2.81 418.06
2767 25.79 64.66 63.81 3.01 420.88
2768 26.69 209.94 96.27 2.51 420.25
2769 27.84 411.40 218.29 2.81 414.97
2770 29.01 598.83 319.10 2.31 411.17
2771 30.18 784.38 489.99 2.51 410.23
2772 31.13 869.90 500.77 1.61 414.08
2773 31.87 917.70 545.88 2.51 412.73
2774 32.26 836.91 535.27 2.51 415.97
2775 32.29 678.14 422.19 1.91 419.97
2776 32.07 546.79 514.27 2.31 414.66
2777 31.45 349.00 500.20 0.90 415.41
2778 30.49 129.52 315.26 0.40 423.07
2779 29.91 6.95 0.00 0.50 424.66
2780 29.33 0.00 0.00 1.11 424.81
2781 28.75 0.00 0.00 0.80 424.33
2782 28.17 0.00 0.00 1.11 422.34
2783 27.59 0.00 0.00 1.21 418.19
2784 27.01 0.00 0.00 0.40 417.12
2785 26.93 0.00 0.00 0.20 413.31
2786 26.86 0.00 0.00 0.40 410.28
2787 26.79 0.00 0.00 0.20 412.19
2788 26.77 0.00 0.00 0.20 409.61
2789 26.74 0.00 0.00 0.50 407.69
2790 26.73 0.80 0.00 0.10 411.54
2791 28.34 102.61 256.88 0.10 417.79
2792 29.55 255.57 241.52 0.10 422.81
2793 31.79 606.40 761.13 0.40 411.42
2794 33.70 832.86 943.40 1.91 402.85
2795 35.81 974.49 891.98 1.61 405.89
2796 37.61 1088.05 885.38 1.91 406.51
2797 37.97 764.61 296.30 2.31 428.96
2798 35.51 77.23 0.00 2.31 460.76
2799 35.71 636.39 279.79 1.11 419.05
2800 35.99 669.36 781.51 1.41 407.50
2801 35.42 412.69 725.38 1.61 412.33
2802 34.23 156.77 460.94 1.91 421.14
2803 33.46 6.68 0.00 2.51 422.32
2804 33.01 0.00 0.00 4.22 430.00
2805 32.41 0.00 0.00 4.62 427.89
2806 31.80 0.00 0.00 5.33 427.97
2807 31.20 0.00 0.00 5.13 425.72
2808 30.59 0.00 0.00 6.03 425.41
2809 29.92 0.00 0.00 5.73 421.64
2810 29.14 0.00 0.00 7.14 421.93
2811 28.36 0.00 0.00 8.04 418.67
2812 27.91 0.00 0.00 8.54 417.81
2813 27.46 0.00 0.00 6.73 418.29
2814 27.13 0.68 0.00 6.03 417.01
2815 28.61 91.35 269.72 5.43 423.57
2816 30.35 304.72 520.06 4.92 419.04
2817 32.23 541.91 646.33 4.92 416.54
2818 33.91 737.64 667.29 4.02 414.52
2819 35.87 891.38 688.26 4.22 416.59
2820 37.35 953.75 619.94 4.02 418.52
2821 38.38 956.07 600.33 4.22 420.49
2822 38.97 902.18 642.14 4.02 423.00
2823 39.09 780.09 676.30 3.32 422.83
2824 38.59 587.96 637.04 3.82 424.11
2825 37.36 360.60 556.37 3.32 428.04
2826 35.61 135.87 376.41 2.11 435.89
2827 34.11 7.45 0.00 1.61 432.29
2828 32.95 0.00 0.00 1.91 435.83
2829 31.77 0.00 0.00 1.41 430.16
2830 30.59 0.00 0.00 0.80 424.88
2831 29.41 0.00 0.00 1.21 420.15
2832 28.23 0.00 0.00 1.61 416.54
2833 27.60 0.00 0.00 0.90 411.84
2834 26.88 0.00 0.00 1.41 412.36
2835 26.16 0.00 0.00 1.41 412.45
2836 25.76 0.00 0.00 0.40 412.69
2837 25.37 0.00 0.00 0.30 410.57
2838 25.17 0.79 0.00 0.50 412.17
2839 26.16 80.33 191.93 1.11 416.63
2840 27.54 279.86 377.02 0.70 408.90
2841 29.15 529.20 596.17 1.91 402.52
2842 30.43 668.06 496.21 1.61 402.20
2843 31.37 739.46 375.46 2.31 406.38
2844 32.21 838.23 460.25 1.41 405.45
2845 32.73 812.76 378.82 2.71 410.56
2846 32.98 746.91 370.88 2.51 415.10
2847 32.98 636.31 328.42 1.91 415.18
2848 32.78 544.76 492.55 1.21 411.94
2849 32.09 318.46 356.95 1.61 415.60
2850 31.11 130.39 330.23 1.21 421.86
2851 30.36 7.84 0.00 1.11 421.08
2852 29.60 0.00 0.00 1.91 417.53
2853 28.85 0.00 0.00 1.91 412.22
2854 28.09 0.00 0.00 1.11 410.05
2855 27.34 0.00 0.00 0.50 409.89
2856 26.58 0.00 0.00 0.40 406.59
2857 26.22 0.00 0.00 0.80 405.64
2858 25.81 0.00 0.00 1.41 404.08
2859 25.40 0.00 0.00 2.11 401.09
2860 25.28 0.00 0.00 2.11 400.23
2861 25.03 0.00 0.00 2.31 400.45
2862 24.84 0.94 0.00 3.32 399.28
2863 26.24 97.50 354.33 3.01 401.78
2864 27.90 318.33 570.18 3.32 399.46
2865 29.65 557.56 698.64 2.71 398.82
2866 31.30 762.57 749.58 3.62 393.86
2867 32.75 918.25 778.38 3.52 396.77
2868 33.74 974.04 684.73 4.02 400.61
2869 34.75 983.31 686.12 2.51 402.86
2870 35.29 904.35 638.62 1.21 402.50
2871 35.38 757.89 613.37 0.90 404.22
2872 34.91 575.50 620.07 0.70 405.77
2873 33.83 351.54 513.33 1.21 408.55
2874 32.71 129.26 324.24 1.41 417.51
2875 31.93 7.42 0.00 1.21 415.17
2876 31.15 0.00 0.00 0.50 411.90
2877 30.38 0.00 0.00 0.40 412.26
2878 29.60 0.00 0.00 1.21 413.97
2879 28.82 0.00 0.00 1.61 413.18
2880 28.05 0.00 0.00 0.30 410.01
2881 26.89 0.00 0.00 0.50 411.64
2882 26.28 0.00 0.00 0.90 408.35
2883 25.68 0.00 0.00 1.90 409.90
2884 25.35 0.00 0.00 1.50 408.83
2885 25.01 0.00 0.00 1.20 409.55
2886 24.77 0.93 0.00 1.30 408.17
2887 26.29 89.70 230.16 0.90 414.36
2888 28.07 298.15 470.29 1.30 412.89
2889 29.90 516.87 565.04 1.90 408.60
2890 31.71 725.92 613.86 2.40 404.10
2891 33.23 877.20 630.29 2.40 404.66
2892 34.93 975.71 691.61 3.71 407.85
2893 36.18 993.31 720.92 3.91 405.71
2894 36.88 918.40 684.73 3.91 408.57
2895 37.02 762.01 612.07 5.81 416.65
2896 36.47 562.48 577.80 6.01 418.20
2897 35.23 337.67 451.04 6.01 420.38
2898 33.50 125.09 285.79 7.61 430.06
2899 32.51 7.59 0.00 6.91 428.97
2900 31.97 0.00 0.00 9.11 433.04
2901 31.20 0.00 0.00 7.61 434.50
2902 30.44 0.00 0.00 6.31 428.29
2903 29.67 0.00 0.00 5.41 427.53
2904 28.90 0.00 0.00 7.21 424.46
2905 28.43 0.00 0.00 6.51 420.98
2906 27.93 0.00 0.00 6.31 419.06
2907 27.43 0.00 0.00 8.21 418.02
2908 27.16 0.00 0.00 6.51 415.46
2909 26.89 0.00 0.00 4.61 418.83
2910 26.69 0.94 0.00 4.61 419.33
2911 28.29 92.93 220.83 5.11 425.49
2912 29.93 283.46 380.67 4.41 420.51
2913 31.75 505.83 497.72 4.11 417.87
2914 33.66 732.27 631.54 5.81 410.62
2915 35.67 862.89 591.03 5.81 413.72
2916 37.00 862.76 487.06 5.81 418.89
2917 37.71 793.53 346.24 6.31 420.84
2918 38.12 756.44 377.04 6.31 421.67
2919 38.08 616.24 291.40 6.91 422.20
2920 37.41 449.37 218.35 10.41 425.56
2921 36.20 260.86 115.43 11.52 430.14
2922 34.66 97.57 74.81 10.92 436.29
2923 33.56 6.25 0.00 9.71 435.53
2924 32.47 0.00 0.00 7.61 436.80
2925 31.85 0.00 0.00 6.31 429.80
2926 31.00 0.00 0.00 7.61 426.71
2927 30.14 0.00 0.00 9.11 425.22
2928 29.28 0.00 0.00 10.41 417.86
2929 28.62 0.00 0.00 10.11 415.12
2930 27.89 0.00 0.00 8.71 412.55
2931 27.16 0.00 0.00 11.12 409.15
2932 26.77 0.00 0.00 8.71 406.91
2933 26.37 0.00 0.00 6.71 402.08
2934 26.09 1.27 0.00 6.71 400.95
2935 27.61 91.45 279.97 8.21 406.10
2936 29.43 309.80 520.52 6.31 400.11
2937 31.29 532.62 604.72 7.21 400.24
2938 32.84 722.26 616.74 6.31 395.33
2939 34.69 849.82 635.61 6.01 397.14
2940 36.22 938.79 585.08 6.91 399.96
2941 37.27 931.57 580.44 5.81 404.71
2942 37.80 848.05 557.78 5.11 410.39
2943 37.82 692.08 474.96 4.81 411.74
2944 37.11 489.09 340.18 5.81 412.75
2945 35.89 307.04 327.32 4.81 415.46
2946 34.26 114.72 145.33 4.81 421.12
2947 33.19 7.71 0.00 4.81 419.16
2948 32.43 0.00 0.00 4.61 422.21
2949 31.59 0.00 0.00 5.81 422.83
2950 30.76 0.00 0.00 4.61 419.82
2951 29.92 0.00 0.00 4.81 417.14
2952 29.08 0.00 0.00 2.60 413.08
2953 28.54 0.00 0.00 2.80 408.13
2954 27.95 0.00 0.00 3.20 409.10
2955 27.36 0.00 0.00 4.41 404.50
2956 27.03 0.00 0.00 5.11 399.91
2957 26.71 0.00 0.00 4.81 398.63
2958 26.48 1.38 0.00 5.81 401.78
2959 28.14 96.17 260.51 5.41 405.09
2960 29.99 309.94 516.86 3.91 400.11
2961 31.96 542.68 634.22 3.71 402.23
2962 33.75 719.96 644.51 4.11 399.89
2963 35.67 855.23 585.86 4.61 404.73
2964 37.21 927.94 560.13 5.41 404.64
2965 38.21 903.37 530.86 6.51 410.76
2966 38.72 822.98 544.15 6.51 415.11
2967 38.78 699.22 515.48 6.51 417.95
2968 38.26 538.19 477.34 5.81 413.48
2969 37.09 328.16 410.65 5.81 417.71
2970 35.45 127.69 271.85 5.81 417.92
2971 34.29 7.93 0.00 5.81 419.22
2972 33.13 0.00 0.00 4.61 424.46
2973 32.32 0.00 0.00 3.91 424.06
2974 31.41 0.00 0.00 3.91 423.32
2975 30.50 0.00 0.00 4.61 419.95
2976 29.59 0.00 0.00 4.41 417.15
2977 28.95 0.00 0.00 2.80 415.65
2978 28.24 0.00 0.00 1.90 414.04
2979 27.53 0.00 0.00 3.20 411.96
2980 27.14 0.00 0.00 3.71 411.61
2981 26.75 0.00 0.00 2.60 409.85
2982 26.47 1.46 0.00 2.60 408.98
2983 28.06 91.95 268.51 3.71 409.84
2984 29.92 307.01 497.75 2.20 404.71
2985 31.85 531.41 612.63 3.40 402.71
2986 33.68 728.43 633.70 3.91 398.42
2987 35.69 869.09 609.65 4.41 402.32
2988 37.50 1001.25 738.76 6.31 402.88
2989 39.02 1077.57 883.54 6.51 401.88
2990 39.87 983.16 844.21 6.01 404.75
2991 39.98 777.18 637.16 6.51 412.14
2992 39.50 604.28 702.67 6.91 411.62
2993 38.39 407.84 729.84 8.21 407.63
2994 36.64 157.66 473.37 9.11 414.08
2995 35.46 10.44 0.00 6.01 411.80
2996 34.29 0.00 0.00 5.81 416.62
2997 33.11 0.00 0.00 5.51 410.01
2998 32.29 0.00 0.00 4.41 409.14
2999 31.37 0.00 0.00 4.81 406.97
3000 30.45 0.00 0.00 3.91 407.36
3001 29.84 0.00 0.00 2.80 407.59
3002 29.13 0.00 0.00 3.40 404.93
3003 28.41 0.00 0.00 3.91 407.35
3004 28.00 0.00 0.00 3.71 404.03
3005 27.59 0.00 0.00 3.20 406.84
3006 27.28 1.69 0.00 2.40 411.76
3007 29.33 110.01 387.88 2.40 416.11
3008 31.49 342.71 672.20 3.71 412.88
3009 33.82 591.40 804.53 3.20 410.68
3010 36.52 802.23 873.98 2.80 402.78
3011 38.84 954.58 887.76 2.20 404.29
3012 40.66 1029.44 864.30 3.71 408.15
3013 41.94 1034.98 857.73 1.50 406.23
3014 42.64 964.42 856.26 1.50 410.60
3015 42.76 821.11 829.16 2.20 413.45
3016 42.12 620.13 761.43 2.20 416.91
3017 40.65 381.22 657.68 2.60 419.70
3018 38.57 145.66 436.35 2.00 425.46
3019 37.03 8.35 0.00 1.50 423.96
3020 35.49 0.00 0.00 1.30 428.46
3021 33.96 0.00 0.00 1.90 421.94
3022 32.42 0.00 0.00 3.10 418.89
3023 31.47 0.00 0.00 4.41 417.56
3024 30.27 0.00 0.00 6.01 412.38
3025 29.58 0.00 0.00 4.61 407.94
3026 28.82 0.00 0.00 3.10 404.37
3027 28.07 0.00 0.00 2.60 404.21
3028 27.65 0.00 0.00 2.80 401.05
3029 27.24 0.00 0.00 2.60 399.61
3030 26.94 2.18 0.00 2.20 402.64
3031 28.74 109.54 345.84 3.10 408.21
3032 30.65 342.25 626.71 4.11 403.39
3033 32.40 592.14 796.63 4.11 399.95
3034 34.50 750.84 659.71 4.61 399.18
3035 36.65 963.59 848.77 4.41 397.64
3036 38.11 979.98 679.08 5.11 403.02
3037 39.02 942.86 550.91 5.81 405.16
3038 39.64 929.78 711.82 6.01 404.18
3039 39.65 745.62 595.96 6.31 406.46
3040 38.81 502.98 365.57 6.01 414.60
3041 37.42 297.52 239.96 5.41 418.28
3042 35.48 49.71 0.00 4.61 439.88
3043 34.53 5.22 0.00 5.11 437.91
3044 33.58 0.00 0.00 4.41 437.78
3045 32.63 0.00 0.00 3.71 435.44
3046 32.09 0.00 0.00 3.20 434.19
3047 31.35 0.00 0.00 3.71 431.79
3048 30.61 0.00 0.00 3.91 432.00
3049 30.20 0.00 0.00 4.61 431.11
3050 29.81 0.00 0.00 4.81 431.94
3051 29.41 0.00 0.00 4.61 429.23
3052 29.22 0.00 0.00 4.11 430.54
3053 29.03 0.00 0.00 4.11 430.49
3054 28.90 0.17 0.00 3.20 429.78
3055 29.07 8.46 0.00 2.20 434.26
3056 29.25 26.29 0.00 1.60 432.82
3057 32.67 593.15 559.43 1.90 393.38
3058 32.18 61.84 0.00 1.00 439.53
3059 35.62 963.93 727.12 1.30 390.02
3060 38.50 1048.55 913.24 1.30 394.58
3061 40.60 1056.74 913.92 1.20 394.55
3062 41.96 988.06 918.22 1.30 396.83
3063 42.65 846.56 902.17 1.50 398.96
3064 42.72 642.64 829.39 2.60 406.08
3065 41.89 397.40 683.31 4.41 410.60
3066 40.37 153.88 427.19 5.11 418.57
3067 39.12 10.64 0.00 6.31 416.52
3068 37.88 0.00 0.00 4.41 421.63
3069 36.63 0.00 0.00 4.11 421.75
3070 35.38 0.00 0.00 4.41 421.51
3071 34.13 0.00 0.00 3.71 415.57
3072 32.88 0.00 0.00 3.71 412.33
3073 32.01 0.00 0.00 3.10 409.57
3074 30.88 0.00 0.00 2.00 411.19
3075 29.76 0.00 0.00 3.10 412.36
3076 29.15 0.00 0.00 3.71 409.31
3077 28.53 0.00 0.00 2.20 407.23
3078 28.09 1.77 0.00 2.20 413.71
3079 29.56 94.83 207.71 2.20 419.37
3080 31.01 282.44 369.08 1.90 418.14
3081 32.38 501.07 482.75 1.70 417.18
3082 34.38 696.22 583.71 2.00 412.56
3083 36.06 821.10 579.72 2.00 415.65
3084 37.50 923.05 588.55 3.40 417.61
3085 38.40 893.75 522.67 2.60 419.89
3086 38.81 804.35 500.90 3.40 424.87
3087 38.78 669.08 431.93 4.11 425.52
3088 38.22 512.92 396.72 4.11 425.53
3089 37.13 324.64 372.98 3.71 426.44
3090 35.62 131.46 266.21 3.20 432.17
3091 34.52 8.77 0.00 1.70 428.51
3092 33.43 0.00 0.00 1.50 431.08
3093 32.33 0.00 0.00 1.30 429.52
3094 31.75 0.00 0.00 0.50 427.81
3095 30.89 0.00 0.00 0.90 424.27
3096 30.03 0.00 0.00 1.90 424.34
3097 29.66 0.00 0.00 2.60 426.38
3098 29.26 0.00 0.00 2.80 426.21
3099 28.86 0.00 0.00 3.10 426.64
3100 28.65 0.00 0.00 3.40 424.14
3101 28.44 0.00 0.00 2.00 422.45
3102 28.29 1.83 0.00 1.20 425.92
3103 30.04 99.94 194.51 1.30 424.61
3104 31.83 304.00 435.71 2.20 419.74
3105 33.51 490.80 432.50 1.30 422.00
3106 35.44 645.33 419.51 1.70 421.09
3107 37.37 817.21 542.97 2.40 413.91
3108 39.07 927.55 555.81 2.60 413.89
3109 40.32 943.51 576.76 2.60 415.18
3110 40.92 824.90 522.27 3.10 417.77
3111 40.87 627.61 321.34 3.10 426.27
3112 40.10 440.59 205.69 4.11 429.35
3113 38.83 261.45 116.03 4.61 435.52
3114 37.26 103.87 76.01 3.71 441.15
3115 36.21 8.54 0.00 2.60 434.21
3116 35.16 0.00 0.00 2.00 439.19
3117 34.11 0.00 0.00 3.20 433.02
3118 33.06 0.00 0.00 3.10 428.14
3119 32.35 0.00 0.00 2.80 424.80
3120 31.53 0.00 0.00 3.91 421.42
3121 30.83 0.00 0.00 2.60 424.43
3122 30.07 0.00 0.00 3.71 419.68
3123 29.31 0.00 0.00 3.40 417.91
3124 28.90 0.00 0.00 3.10 412.77
3125 28.49 0.00 0.00 3.20 411.37
3126 28.19 1.64 0.00 2.40 405.98
3127 29.49 76.95 69.20 2.80 414.95
3128 30.83 234.37 119.62 3.71 410.12
3129 32.28 412.01 207.37 3.10 409.82
3130 33.96 614.08 346.69 2.40 407.87
3131 35.94 788.45 501.07 2.60 407.03
3132 37.37 827.47 450.94 2.80 407.61
3133 38.50 865.32 493.64 2.40 408.88
3134 39.12 792.94 476.60 3.71 415.58
3135 39.46 743.80 592.12 3.71 414.51
3136 39.27 567.26 564.62 3.20 414.78
3137 38.35 352.15 410.09 4.11 418.76
3138 36.88 138.76 196.74 4.11 423.98
3139 35.76 10.24 0.00 3.20 422.46
3140 34.64 0.00 0.00 1.90 425.24
3141 33.51 0.00 0.00 1.90 420.64
3142 32.39 0.00 0.00 1.60 419.37
3143 31.77 0.00 0.00 1.50 425.19
3144 30.89 0.00 0.00 1.00 421.79
3145 30.31 0.00 0.00 0.50 418.44
3146 29.70 0.00 0.00 0.40 415.79
3147 29.10 0.00 0.00 0.70 417.74
3148 28.77 0.00 0.00 0.40 415.80
3149 28.45 0.00 0.00 0.20 413.20
3150 28.23 2.28 0.00 0.30 415.15
3151 29.75 88.03 116.27 0.30 419.94
3152 31.33 271.48 305.38 0.90 414.20
3153 32.35 403.41 195.03 1.50 416.30
3154 33.91 539.72 222.25 1.30 417.46
3155 35.75 744.32 398.66 1.70 415.88
3156 37.76 954.86 613.60 2.40 411.25
3157 39.14 944.51 596.47 3.20 413.61
3158 39.97 873.61 576.99 4.61 415.25
3159 40.15 691.67 484.69 5.11 422.22
3160 39.71 510.16 387.02 5.11 424.65
3161 38.61 297.98 281.74 8.21 426.03
3162 37.10 114.81 134.24 8.21 432.69
3163 35.92 9.47 0.00 7.61 428.29
3164 34.74 0.00 0.00 6.71 431.34
3165 33.57 0.00 0.00 7.61 426.14
3166 32.39 0.00 0.00 9.11 427.04
3167 31.72 0.00 0.00 7.61 425.65
3168 30.80 0.00 0.00 8.21 426.38
3169 30.05 0.00 0.00 6.01 423.95
3170 29.23 0.00 0.00 5.81 421.43
3171 28.40 0.00 0.00 6.01 419.51
3172 27.96 0.00 0.00 5.11 417.80
3173 27.51 0.00 0.00 5.11 415.99
3174 27.19 2.19 0.00 5.51 416.45
3175 28.79 95.76 229.33 5.51 421.59
3176 30.47 296.41 424.43 4.11 419.76
3177 32.30 521.78 549.35 5.41 419.82
3178 34.26 734.76 640.85 5.41 413.11
3179 36.25 877.60 659.84 6.71 418.01
3180 37.81 949.04 632.47 6.71 419.70
3181 38.93 958.05 637.94 7.21 421.53
3182 39.59 903.85 680.45 7.21 420.50
3183 39.75 767.61 662.57 7.61 421.62
3184 39.29 581.89 630.24 7.21 424.82
3185 38.12 355.71 525.28 7.21 430.35
3186 36.43 135.33 288.67 6.71 435.93
3187 35.24 9.44 0.00 5.51 433.99
3188 34.04 0.00 0.00 3.91 439.26
3189 32.85 0.00 0.00 4.61 436.37
3190 32.07 0.00 0.00 5.51 433.56
3191 31.14 0.00 0.00 5.41 433.45
3192 30.21 0.00 0.00 5.51 429.87
3193 29.62 0.00 0.00 6.91 430.20
3194 28.98 0.00 0.00 8.21 429.82
3195 28.34 0.00 0.00 6.01 425.57
3196 28.00 0.00 0.00 5.41 423.15
3197 27.66 0.00 0.00 2.60 420.75
3198 27.41 3.17 0.00 2.40 418.95
3199 29.42 116.14 369.34 1.90 424.37
3200 31.45 349.85 646.33 1.90 415.99
3201 33.55 597.93 729.95 2.20 414.94
3202 34.99 619.02 331.25 2.00 421.14
3203 37.39 965.17 826.86 2.00 404.21
3204 39.29 1048.75 884.63 2.40 404.61
3205 40.52 1016.61 800.90 2.20 409.89
3206 41.18 928.22 747.46 1.70 411.72
3207 41.39 813.63 818.57 1.70 412.40
3208 40.94 616.36 684.20 2.20 412.63
3209 39.47 304.48 277.39 1.20 425.97
3210 37.64 119.91 200.26 1.20 432.66
3211 36.33 9.40 0.00 1.50 430.90
3212 35.02 0.00 0.00 2.00 434.07
3213 33.72 0.00 0.00 2.40 432.52
3214 32.41 0.00 0.00 2.60 429.44
3215 31.64 0.00 0.00 4.11 422.92
3216 30.61 0.00 0.00 4.11 419.36
3217 29.83 0.00 0.00 3.40 416.74
3218 28.96 0.00 0.00 4.11 411.99
3219 28.09 0.00 0.00 5.11 411.55
3220 27.61 0.00 0.00 4.61 407.00
3221 27.14 0.00 0.00 3.91 402.08
3222 26.79 2.69 0.00 5.11 396.49
3223 28.57 107.24 267.58 5.41 399.31
3224 30.38 325.58 527.32 6.01 397.67
3225 32.26 556.24 674.25 6.01 397.39
3226 34.14 753.24 720.02 7.21 392.01
3227 36.06 891.39 708.78 8.71 397.32
3228 37.49 944.07 622.49 7.61 400.62
3229 38.53 956.12 637.14 7.61 403.38
3230 39.08 884.63 625.35 9.41 403.40
3231 39.15 749.75 612.17 9.71 409.03
3232 38.61 568.27 607.71 9.71 408.72
3233 37.38 345.59 480.99 7.61 408.55
3234 35.69 136.86 309.35 6.31 414.66
3235 34.53 9.94 0.00 5.41 413.94
3236 33.37 0.00 0.00 5.11 415.60
3237 32.51 0.00 0.00 3.71 411.72
3238 31.61 0.00 0.00 4.11 411.55
3239 30.70 0.00 0.00 3.10 411.79
3240 29.79 0.00 0.00 2.60 410.81
3241 29.29 0.00 0.00 3.10 409.37
3242 28.72 0.00 0.00 3.71 413.46
3243 28.15 0.00 0.00 4.61 414.74
3244 27.83 0.00 0.00 3.71 413.00
3245 27.52 0.00 0.00 1.70 411.21
3246 27.29 2.44 0.00 1.70 418.91
3247 29.01 98.48 221.38 2.00 424.29
3248 30.74 297.52 425.48 1.60 425.33
3249 32.55 509.14 517.84 2.40 425.98
3250 34.42 689.78 572.58 3.10 424.99
3251 36.31 826.13 572.02 3.40 426.97
3252 37.93 925.38 573.98 2.80 425.96
3253 39.11 939.97 593.09 3.40 424.26
3254 39.82 887.63 636.20 3.71 425.97
3255 40.00 747.19 592.55 5.41 430.06
3256 39.57 565.56 578.05 5.11 433.19
3257 38.35 327.24 401.24 5.11 437.60
3258 36.69 132.80 278.19 5.41 438.96
3259 35.73 9.75 0.00 7.61 438.63
3260 34.77 0.00 0.00 6.51 440.56
3261 33.81 0.00 0.00 4.41 438.72
3262 32.85 0.00 0.00 5.41 436.68
3263 32.25 0.00 0.00 4.41 434.64
3264 31.50 0.00 0.00 4.41 434.92
