TIME ta Ghoris Gbn w10 EL
2700 13.08 433.53 97.96 0.70 294.92
2701 13.91 565.59 234.11 0.50 291.46
2702 13.93 317.26 32.03 0.20 303.25
2703 13.31 149.71 0.00 0.60 309.61
2704 12.86 192.17 5.10 0.80 318.79
2705 12.11 94.56 0.00 2.51 331.38
2706 11.37 142.21 78.83 2.91 317.89
2707 11.59 111.28 296.23 1.51 300.30
2708 10.90 2.88 0.00 1.30 299.87
2709 10.20 0.00 0.00 1.81 297.98
2710 9.51 0.00 0.00 1.81 294.96
2711 8.82 0.00 0.00 1.30 291.95
2712 8.24 0.00 0.00 1.61 289.56
2713 7.42 0.00 0.00 1.51 285.94
2714 6.56 0.00 0.00 0.80 282.08
2715 6.10 0.00 0.00 3.11 284.17
2716 5.65 0.00 0.00 4.32 280.78
2717 5.33 0.00 0.00 2.71 281.83
2718 5.63 15.70 0.00 2.51 282.84
2719 6.91 134.81 468.81 3.61 286.69
2720 8.67 318.46 692.29 3.61 285.33
2721 10.18 433.35 540.35 5.12 280.86
2722 11.57 527.27 419.50 5.42 281.47
2723 13.01 659.24 552.52 7.23 280.74
2724 14.25 728.38 593.79 5.42 279.99
2725 15.22 745.65 569.68 5.42 283.94
2726 16.27 860.66 838.10 4.02 277.16
2727 16.85 753.23 898.79 4.02 277.86
2728 17.05 633.56 897.07 5.12 279.22
2729 16.94 512.73 917.58 5.42 275.18
2730 16.24 316.90 787.45 4.62 273.38
2731 15.04 113.94 552.56 2.91 276.66
2732 13.12 3.75 0.00 3.51 275.95
2733 11.20 0.00 0.00 4.92 277.40
2734 9.29 0.00 0.00 2.71 277.90
2735 7.54 0.00 0.00 2.21 277.18
2736 5.75 0.00 0.00 1.00 270.54
2737 4.22 0.00 0.00 0.50 271.70
2738 2.54 0.00 0.00 0.60 264.92
2739 1.62 0.00 0.00 1.00 261.65
2740 0.68 0.00 0.00 0.80 258.09
2741 0.03 0.00 0.00 0.80 254.46
2742 0.24 19.08 0.00 0.80 256.15
2743 1.56 166.32 651.46 0.60 257.16
2744 3.17 359.19 836.31 1.00 253.68
2745 4.86 551.22 932.64 0.60 249.63
2746 6.45 714.47 973.10 0.30 249.21
2747 7.86 833.38 990.14 1.20 252.74
2748 8.96 904.48 996.49 2.01 256.60
2749 9.90 922.02 997.72 1.61 255.72
2750 10.49 881.00 992.12 2.21 255.86
2751 10.73 786.81 978.78 3.31 259.71
2752 10.63 648.87 953.62 3.61 262.05
2753 10.03 474.47 899.06 1.61 265.92
2754 8.95 280.18 771.98 1.51 266.22
2755 7.69 100.23 513.81 1.20 269.14
2756 6.77 3.12 0.00 0.80 268.83
2757 5.85 0.00 0.00 2.21 271.06
2758 4.93 0.00 0.00 2.01 270.86
2759 4.02 0.00 0.00 0.30 272.12
2760 3.10 0.00 0.00 0.60 273.11
2761 3.08 0.00 0.00 0.50 271.12
2762 3.02 0.00 0.00 1.61 272.06
2763 2.98 0.00 0.00 2.01 273.92
2764 2.94 0.00 0.00 2.21 276.45
2765 2.90 0.00 0.00 2.51 283.55
2766 3.28 16.70 0.00 2.21 286.28
2767 4.32 110.35 141.09 2.51 290.07
2768 5.68 217.94 126.48 1.51 290.78
2769 6.97 325.64 120.79 2.01 287.58
2770 8.45 469.86 245.34 1.20 283.99
2771 9.74 545.92 230.44 1.20 284.21
2772 10.74 551.40 194.70 0.60 285.95
2773 11.56 574.66 211.02 1.20 285.39
2774 12.21 582.20 264.97 1.30 281.35
2775 12.64 550.06 310.65 0.80 280.16
2776 12.84 488.13 412.47 1.30 282.31
2777 12.77 392.82 564.14 0.30 282.78
2778 12.25 264.50 573.18 0.10 279.59
2779 11.33 121.30 410.79 0.10 275.72
2780 10.54 5.06 0.00 0.80 280.99
2781 9.75 0.00 0.00 0.40 285.42
2782 8.95 0.00 0.00 0.80 285.72
2783 8.28 0.00 0.00 0.90 285.53
2784 7.54 0.00 0.00 0.20 281.22
2785 6.95 0.00 0.00 0.10 291.88
2786 6.39 0.00 0.00 0.30 293.92
2787 6.08 0.00 0.00 0.10 294.35
2788 5.77 0.00 0.00 0.10 294.78
2789 5.56 0.00 0.00 0.70 295.71
2790 5.72 10.12 0.00 0.20 298.67
2791 6.12 61.35 0.00 0.10 299.89
2792 6.71 135.73 5.70 0.10 300.42
2793 7.52 233.12 19.97 0.30 285.18
2794 7.99 251.34 11.64 2.01 302.45
2795 8.58 339.89 21.20 1.30 306.94
2796 8.96 343.21 18.05 1.20 310.23
2797 9.27 314.91 12.90 1.61 298.83
2798 9.37 271.25 9.19 1.30 290.66
2799 9.31 253.18 9.34 0.40 304.39
2800 9.08 198.40 4.33 0.70 318.31
2801 8.70 120.45 0.00 0.70 319.25
2802 8.51 75.56 0.00 1.20 315.59
2803 8.16 10.64 0.00 2.01 321.05
2804 7.01 1.79 0.00 4.92 316.52
2805 6.46 0.00 0.00 5.82 309.17
2806 4.50 0.00 0.00 7.23 303.06
2807 4.34 0.00 0.00 6.22 298.18
2808 3.96 0.00 0.00 9.13 291.98
2809 3.20 0.00 0.00 6.73 290.88
2810 2.21 0.00 0.00 9.13 286.88
2811 1.68 0.00 0.00 9.13 287.58
2812 1.15 0.00 0.00 9.84 283.76
2813 0.59 0.00 0.00 6.73 274.63
2814 1.07 19.21 0.00 5.12 275.73
2815 1.71 84.76 20.65 4.02 274.01
2816 2.70 205.52 114.16 3.51 271.92
2817 4.10 384.82 315.65 3.31 261.32
2818 5.40 503.11 336.54 1.81 260.61
2819 6.41 550.02 262.24 2.21 265.44
2820 7.34 628.44 307.09 2.01 266.73
2821 8.21 698.25 438.91 2.51 263.91
2822 8.61 588.62 275.39 2.21 265.62
2823 8.54 409.77 93.77 1.20 271.20
2824 8.55 449.11 291.73 2.01 267.87
2825 8.29 348.96 358.79 1.51 268.76
2826 7.74 231.84 425.09 0.50 268.68
2827 6.92 98.01 317.64 0.40 266.18
2828 5.71 4.82 0.00 0.60 264.58
2829 4.51 0.00 0.00 0.50 268.84
2830 3.30 0.00 0.00 0.20 269.47
2831 2.09 0.00 0.00 0.50 265.56
2832 0.89 0.00 0.00 0.80 267.18
2833 0.09 0.00 0.00 0.50 267.54
2834 -0.67 0.00 0.00 1.00 268.56
2835 -1.04 0.00 0.00 0.70 268.41
2836 -1.45 0.00 0.00 0.10 271.08
2837 -1.71 0.00 0.00 0.10 269.99
2838 -1.46 13.30 0.00 0.40 271.73
2839 -1.54 17.32 0.00 1.00 273.76
2840 -1.38 34.68 0.00 0.50 275.18
2841 -0.70 168.86 2.26 1.51 266.90
2842 -0.38 159.64 0.36 1.00 269.69
2843 0.83 552.93 470.97 1.51 247.34
2844 2.92 1083.36 763.25 0.50 228.04
2845 3.61 635.52 532.99 1.61 245.42
2846 2.89 80.55 0.00 1.20 271.59
2847 2.29 72.61 0.00 0.60 270.01
2848 2.12 238.96 25.96 0.30 271.92
2849 1.50 45.30 0.00 0.60 286.75
2850 1.55 168.62 131.33 0.50 266.63
2851 1.21 65.13 62.58 0.50 256.34
2852 0.42 4.30 0.00 1.51 245.63
2853 -0.33 0.00 0.00 1.51 243.07
2854 -1.13 0.00 0.00 0.80 251.01
2855 -2.17 0.00 0.00 0.30 246.74
2856 -3.36 0.00 0.00 0.20 239.25
2857 -3.48 0.00 0.00 0.60 234.41
2858 -4.47 0.00 0.00 1.20 231.67
2859 -5.07 0.00 0.00 1.81 226.17
2860 -5.68 0.00 0.00 1.61 221.59
2861 -6.14 0.00 0.00 2.21 218.26
2862 -5.56 38.58 228.36 3.51 224.04
2863 -3.96 218.65 465.19 2.91 225.94
2864 -3.38 244.59 227.64 3.11 240.61
2865 -2.79 322.68 129.58 2.01 245.99
2866 -1.52 573.85 463.99 3.11 240.27
2867 -0.99 495.43 189.19 2.71 245.16
2868 -1.19 344.45 21.29 3.51 257.27
2869 -1.55 345.39 34.47 1.20 261.74
2870 -0.01 948.62 744.03 0.40 235.72
2871 0.03 501.45 213.83 0.20 251.96
2872 -0.11 428.96 236.96 0.10 257.84
2873 -0.77 233.25 67.23 0.60 264.23
2874 -1.43 207.58 247.90 0.80 258.91
2875 -2.32 80.79 181.92 0.70 258.48
2876 -1.47 4.04 0.00 0.20 261.40
2877 -0.62 0.00 0.00 0.10 264.31
2878 0.23 0.00 0.00 0.90 267.23
2879 1.12 0.00 0.00 1.30 270.32
2880 1.99 0.00 0.00 0.10 273.36
2881 2.83 0.00 0.00 0.10 276.20
2882 3.74 0.00 0.00 0.40 279.45
2883 4.23 0.00 0.00 1.40 280.49
2884 4.72 0.00 0.00 1.00 281.53
2885 5.07 0.00 0.00 0.60 281.83
2886 5.72 28.80 69.09 0.80 280.05
2887 7.71 215.60 688.56 0.40 282.35
2888 9.96 441.08 863.41 1.00 281.19
2889 12.25 631.33 946.84 1.60 284.58
2890 14.36 793.91 984.39 2.10 284.47
2891 16.14 889.71 810.91 1.90 288.37
2892 15.74 411.06 69.06 3.41 318.21
2893 15.70 464.52 85.66 3.71 316.22
2894 15.38 392.29 30.91 3.41 322.12
2895 14.92 332.43 22.25 5.91 325.13
2896 14.32 288.29 26.80 6.21 336.40
2897 13.65 181.81 8.15 5.71 338.02
2898 12.85 119.40 6.34 8.31 339.83
2899 11.98 48.70 0.00 7.31 339.15
2900 11.82 4.03 0.00 10.12 338.20
2901 11.67 0.00 0.00 6.81 340.22
2902 11.51 0.00 0.00 4.91 338.91
2903 11.35 0.00 0.00 4.01 337.60
2904 11.19 0.00 0.00 6.21 335.33
2905 10.65 0.00 0.00 5.71 332.03
2906 10.08 0.00 0.00 5.51 327.76
2907 9.78 0.00 0.00 6.51 323.91
2908 9.48 0.00 0.00 4.61 322.33
2909 9.26 0.00 0.00 2.90 320.14
2910 9.66 23.78 3.49 2.90 321.31
2911 10.58 130.98 199.16 3.71 324.17
2912 11.85 297.86 441.84 2.50 318.75
2913 13.02 420.18 353.71 2.10 313.93
2914 13.69 431.48 164.83 4.01 328.12
2915 14.17 458.02 121.97 3.41 332.86
2916 13.38 310.62 15.02 3.10 341.56
2917 14.11 399.48 29.09 3.41 339.12
2918 14.65 399.21 32.66 3.41 339.20
2919 14.57 311.59 23.31 4.31 342.34
2920 14.05 163.94 0.45 6.81 347.76
2921 13.73 223.28 51.33 10.12 336.66
2922 13.27 37.91 0.00 8.61 350.21
2923 12.70 26.84 0.00 6.21 344.24
2924 11.45 0.77 0.00 5.51 337.02
2925 10.72 0.00 0.00 3.71 329.87
2926 9.73 0.00 0.00 5.51 323.92
2927 8.78 0.00 0.00 6.81 315.13
2928 7.82 0.00 0.00 8.61 307.78
2929 7.10 0.00 0.00 7.31 306.22
2930 6.23 0.00 0.00 5.71 298.70
2931 5.75 0.00 0.00 9.11 293.40
2932 5.28 0.00 0.00 4.91 288.16
2933 4.93 0.00 0.00 3.71 283.68
2934 5.47 32.80 82.21 4.01 283.85
2935 7.14 215.55 703.63 5.21 284.66
2936 8.84 415.30 866.00 3.10 282.59
2937 10.72 605.73 948.15 4.41 278.16
2938 12.46 766.29 984.32 3.10 282.83
2939 14.01 886.20 1002.97 2.70 284.50
2940 15.29 955.58 1010.02 4.31 287.58
2941 16.27 971.32 1011.99 2.70 287.14
2942 16.91 929.48 1006.44 1.90 287.88
2943 17.22 834.26 994.00 1.90 288.46
2944 17.20 695.43 969.52 2.90 287.75
2945 16.68 517.84 919.68 2.10 289.96
2946 15.71 321.49 807.18 2.10 289.43
2947 14.39 131.98 610.43 2.30 296.15
2948 12.92 8.14 0.00 2.30 291.94
2949 11.44 0.00 0.00 4.01 293.35
2950 9.96 0.00 0.00 2.50 284.08
2951 8.58 0.00 0.00 2.70 276.41
2952 7.20 0.00 0.00 0.70 273.37
2953 6.28 0.00 0.00 1.00 272.38
2954 5.27 0.00 0.00 1.40 267.93
2955 4.72 0.00 0.00 2.50 264.43
2956 4.17 0.00 0.00 3.10 261.36
2957 3.77 0.00 0.00 3.10 259.58
2958 4.27 35.00 96.74 4.41 261.01
2959 5.89 237.11 701.97 3.41 265.19
2960 7.46 429.56 869.95 1.90 266.90
2961 8.97 625.57 950.67 1.70 262.64
2962 10.70 835.83 973.02 2.30 260.47
2963 12.30 992.02 821.44 2.50 262.79
2964 12.45 621.13 281.07 3.41 283.43
2965 12.50 604.04 202.60 5.21 282.76
2966 12.46 576.62 201.74 5.21 283.57
2967 12.18 492.84 146.64 4.91 284.73
2968 11.70 408.60 150.43 4.01 287.04
2969 11.02 307.89 130.85 4.01 286.37
2970 10.16 192.51 136.79 4.01 288.25
2971 9.14 71.04 49.26 4.01 295.34
2972 8.11 7.76 0.00 2.70 293.71
2973 7.02 0.00 0.00 1.70 293.82
2974 5.94 0.00 0.00 2.10 290.16
2975 4.86 0.00 0.00 2.70 283.24
2976 3.78 0.00 0.00 2.50 279.75
2977 3.21 0.00 0.00 1.10 276.71
2978 2.62 0.00 0.00 0.50 272.68
2979 2.31 0.00 0.00 1.40 268.90
2980 2.00 0.00 0.00 1.90 265.17
2981 1.79 0.00 0.00 1.10 261.94
2982 2.41 41.96 162.40 1.30 259.58
2983 4.04 257.71 707.74 2.10 264.51
2984 5.64 465.48 870.93 0.90 264.39
2985 7.11 644.53 950.04 1.90 263.79
2986 8.61 847.93 967.65 2.30 259.97
2987 10.08 1028.84 788.17 2.90 258.94
2988 10.32 663.49 315.22 5.21 280.33
2989 10.28 561.67 174.20 5.71 283.45
2990 10.09 509.27 141.13 4.61 284.24
2991 9.36 307.60 21.31 5.21 289.62
2992 8.48 160.47 0.00 5.71 293.85
2993 7.66 135.17 0.00 6.81 292.43
2994 6.76 32.45 0.00 7.81 295.37
2995 5.99 38.09 0.00 4.31 291.17
2996 5.32 3.75 0.00 4.01 288.97
2997 4.65 0.00 0.00 3.71 287.67
2998 3.98 0.00 0.00 2.30 283.99
2999 3.31 0.00 0.00 2.70 281.17
3000 2.64 0.00 0.00 1.90 277.17
3001 2.12 0.00 0.00 1.10 275.63
3002 1.53 0.00 0.00 1.60 269.85
3003 1.19 0.00 0.00 1.90 262.43
3004 0.84 0.00 0.00 1.70 257.96
3005 0.60 0.00 0.00 1.60 256.34
3006 1.34 40.08 132.61 1.00 255.51
3007 3.12 227.34 717.36 1.00 260.61
3008 4.94 421.64 870.87 2.10 260.98
3009 6.72 604.10 945.79 1.60 256.85
3010 8.36 755.76 975.57 1.30 257.97
3011 9.79 867.80 986.59 0.90 259.64
3012 11.06 931.57 987.26 2.10 258.92
3013 12.02 941.41 983.20 0.40 261.47
3014 12.65 899.29 975.56 0.50 264.27
3015 12.94 807.98 965.33 1.10 262.50
3016 12.91 672.18 942.24 1.10 264.81
3017 12.39 503.45 897.20 1.60 265.40
3018 11.42 317.00 796.41 1.00 270.85
3019 10.12 135.84 603.11 0.60 274.05
3020 8.75 10.70 0.00 0.50 275.51
3021 7.53 0.00 0.00 1.10 276.74
3022 6.30 0.00 0.00 2.50 273.79
3023 5.08 0.00 0.00 4.31 270.77
3024 3.86 0.00 0.00 6.21 265.69
3025 3.03 0.00 0.00 4.01 264.74
3026 2.12 0.00 0.00 2.10 263.93
3027 1.62 0.00 0.00 1.40 264.15
3028 1.12 0.00 0.00 1.70 264.79
3029 0.73 0.00 0.00 1.60 263.38
3030 1.44 41.24 194.47 1.10 264.90
3031 2.67 182.04 517.32 2.10 265.14
3032 3.94 329.88 513.07 3.41 265.30
3033 5.22 478.52 545.69 3.10 263.09
3034 6.51 625.26 631.91 3.41 259.98
3035 7.56 697.32 548.39 3.10 261.35
3036 8.48 771.44 568.36 4.01 258.97
3037 9.02 736.68 480.51 4.91 263.13
3038 9.49 739.28 547.00 4.91 262.23
3039 9.73 676.50 575.52 5.21 261.71
3040 9.72 572.36 620.57 4.61 261.69
3041 9.35 435.25 619.70 4.01 261.09
3042 8.69 275.52 560.17 2.90 265.96
3043 7.73 118.97 370.46 3.41 267.29
3044 6.66 12.51 0.00 2.70 266.63
3045 5.52 0.00 0.00 2.10 267.10
3046 4.38 0.00 0.00 1.70 262.09
3047 3.24 0.00 0.00 2.10 260.48
3048 2.11 0.00 0.00 2.30 256.34
3049 1.46 0.00 0.00 3.10 254.03
3050 0.71 0.00 0.00 3.41 251.70
3051 0.31 0.00 0.00 3.10 249.34
3052 -0.08 0.00 0.00 2.50 247.87
3053 -0.37 0.00 0.00 2.70 246.00
3054 0.38 43.53 150.61 1.60 245.39
3055 2.24 241.32 723.65 0.80 249.08
3056 4.12 443.18 877.84 0.50 250.51
3057 5.95 633.46 952.71 0.60 251.96
3058 7.65 794.92 987.35 0.10 252.51
3059 9.08 910.74 1005.04 0.40 249.30
3060 10.40 981.86 1013.64 0.50 250.27
3061 11.41 998.74 1016.46 0.30 250.54
3062 12.08 955.72 1009.90 0.50 250.25
3063 12.40 859.62 997.76 0.70 249.72
3064 12.37 715.37 972.27 1.70 251.45
3065 11.83 537.09 924.82 4.01 251.03
3066 10.82 339.92 818.66 4.91 253.36
3067 9.46 148.08 628.99 6.21 259.13
3068 8.07 12.41 0.00 3.71 257.28
3069 6.72 0.00 0.00 3.41 258.57
3070 5.37 0.00 0.00 3.71 257.18
3071 4.02 0.00 0.00 2.50 255.13
3072 2.67 0.00 0.00 2.70 251.78
3073 1.77 0.00 0.00 1.70 250.75
3074 0.72 0.00 0.00 1.00 245.00
3075 0.16 0.00 0.00 1.70 245.37
3076 -0.41 0.00 0.00 2.50 243.34
3077 -0.83 0.00 0.00 1.10 238.13
3078 -0.17 45.43 214.54 1.10 235.39
3079 1.38 235.45 730.07 1.10 235.64
3080 3.00 437.40 877.86 0.90 236.01
3081 4.60 629.48 952.20 0.80 232.60
3082 6.09 793.48 986.95 1.10 231.54
3083 7.38 911.24 1004.47 1.00 230.37
3084 8.45 983.28 1013.38 2.30 230.60
3085 9.20 994.72 1014.70 1.40 231.89
3086 9.74 951.18 1007.60 2.50 235.69
3087 9.96 853.03 994.68 3.10 239.55
3088 9.86 707.90 968.25 3.10 241.78
3089 9.30 529.07 919.70 2.70 241.94
3090 8.41 329.68 786.70 2.10 242.17
3091 7.18 140.74 590.05 0.80 247.23
3092 5.85 13.22 0.00 0.70 244.12
3093 4.59 0.00 0.00 0.60 248.11
3094 3.32 0.00 0.00 0.10 248.33
3095 2.06 0.00 0.00 0.20 248.65
3096 0.77 0.00 0.00 1.40 246.74
3097 0.26 0.00 0.00 2.10 244.42
3098 -0.46 0.00 0.00 2.30 244.00
3099 -0.93 0.00 0.00 2.30 242.89
3100 -1.40 0.00 0.00 2.90 243.47
3101 -1.78 0.00 0.00 1.30 242.01
3102 -1.07 66.54 470.20 0.50 245.40
3103 -0.08 238.16 733.77 0.70 246.38
3104 1.08 440.11 879.40 1.60 245.60
3105 2.24 632.75 952.68 0.50 240.81
3106 3.31 794.91 986.82 1.10 242.92
3107 4.24 914.06 1004.39 1.60 244.26
3108 4.98 980.66 1011.95 1.90 245.37
3109 5.50 994.05 1013.61 1.70 247.78
3110 5.78 950.39 1006.17 2.30 245.47
3111 5.82 850.15 992.13 2.30 243.94
3112 5.62 704.95 965.14 3.71 246.60
3113 5.07 524.08 912.67 4.31 252.31
3114 4.19 327.75 784.84 2.90 252.82
3115 3.08 140.57 572.06 1.70 256.44
3116 1.89 13.97 0.00 1.30 251.82
3117 0.78 0.00 0.00 2.70 252.47
3118 -0.26 0.00 0.00 2.30 251.69
3119 -1.31 0.00 0.00 1.90 250.23
3120 -2.36 0.00 0.00 3.10 249.07
3121 -2.19 0.00 0.00 1.90 248.96
3122 -2.04 0.00 0.00 3.41 249.53
3123 -1.97 0.00 0.00 2.50 248.29
3124 -1.90 0.00 0.00 1.90 246.61
3125 -1.86 0.00 0.00 2.90 247.40
3126 -0.50 59.89 216.33 1.70 253.88
3127 0.56 152.84 227.76 2.30 259.14
3128 2.20 313.37 340.25 3.10 255.08
3129 2.37 216.93 23.46 2.10 278.56
3130 1.82 160.91 1.00 1.10 284.31
3131 1.91 137.54 0.00 1.10 287.12
3132 3.08 476.76 98.28 1.30 274.92
3133 4.26 616.73 234.64 0.90 274.79
3134 4.82 506.24 127.89 1.70 281.97
3135 5.71 651.58 474.05 1.70 276.44
3136 5.96 438.93 213.68 1.40 272.55
3137 6.15 443.66 532.87 2.50 252.97
3138 6.16 360.74 747.96 2.50 247.27
3139 5.61 161.72 627.05 1.70 253.98
3140 4.75 21.59 38.67 0.90 253.67
3141 4.12 0.00 0.00 1.00 257.10
3142 3.50 0.00 0.00 0.80 258.88
3143 2.88 0.00 0.00 0.80 258.33
3144 2.13 0.00 0.00 0.30 262.85
3145 1.71 0.00 0.00 0.10 264.28
3146 1.14 0.00 0.00 0.10 263.12
3147 0.82 0.00 0.00 0.20 262.29
3148 0.53 0.00 0.00 0.10 262.06
3149 0.33 0.00 0.00 0.00 262.80
3150 1.18 52.93 130.86 0.10 264.19
3151 0.91 57.66 0.00 0.10 280.89
3152 2.93 360.03 398.39 0.50 262.72
3153 3.97 406.78 274.62 1.30 261.72
3154 4.98 525.85 283.93 1.00 262.19
3155 5.27 391.66 39.99 1.60 272.46
3156 5.83 538.97 159.44 2.30 268.65
3157 6.77 789.88 511.20 3.10 260.14
3158 7.14 598.03 244.88 5.21 269.19
3159 7.34 543.19 282.36 5.21 268.71
3160 6.53 128.93 0.00 5.21 286.11
3161 5.63 74.96 0.00 11.22 299.32
3162 5.44 259.86 269.74 10.12 262.55
3163 4.86 92.73 117.47 8.31 268.96
3164 4.18 6.90 0.00 6.51 264.45
3165 3.43 0.00 0.00 7.81 265.16
3166 2.69 0.00 0.00 9.11 263.58
3167 1.94 0.00 0.00 6.81 261.37
3168 1.19 0.00 0.00 7.31 255.30
3169 0.57 0.00 0.00 4.41 253.71
3170 -0.16 0.00 0.00 4.01 251.07
3171 -0.60 0.00 0.00 4.31 250.72
3172 -1.04 0.00 0.00 2.90 248.02
3173 -1.39 0.00 0.00 3.10 244.17
3174 -0.20 78.57 522.08 3.71 243.83
3175 1.20 257.42 742.14 3.71 243.91
3176 2.77 462.34 886.51 1.90 244.19
3177 4.31 655.34 955.19 3.41 242.51
3178 5.75 819.83 988.02 3.41 243.89
3179 7.02 941.23 1005.78 4.91 243.51
3180 8.04 1008.06 1015.46 4.91 242.71
3181 8.79 1017.02 1017.51 5.51 244.30
3182 9.21 969.81 1009.58 5.51 245.21
3183 9.38 868.55 996.37 5.71 243.97
3184 9.23 719.99 969.37 4.91 245.55
3185 8.69 537.05 919.45 5.21 249.62
3186 7.72 336.87 789.14 4.41 254.13
3187 6.46 146.95 545.04 3.10 258.67
3188 5.09 15.91 0.00 1.60 257.96
3189 4.04 0.00 0.00 2.30 260.60
3190 2.99 0.00 0.00 3.71 259.06
3191 1.94 0.00 0.00 3.10 257.86
3192 0.89 0.00 0.00 3.71 255.70
3193 0.69 0.00 0.00 5.21 254.85
3194 0.50 0.00 0.00 6.51 251.61
3195 0.40 0.00 0.00 3.71 252.08
3196 0.30 0.00 0.00 2.90 248.66
3197 0.23 0.00 0.00 0.70 249.94
3198 1.70 84.30 506.74 0.60 256.98
3199 3.41 282.66 743.95 0.50 254.13
3200 5.09 474.92 888.68 0.50 253.97
3201 6.86 691.99 948.51 0.80 251.68
3202 8.58 880.04 964.87 0.60 250.90
3203 9.97 963.31 810.70 0.60 253.75
3204 9.51 468.93 89.01 0.90 291.85
3205 9.37 510.07 106.68 0.90 279.25
3206 8.89 409.59 33.10 0.60 281.27
3207 8.48 371.13 39.80 0.60 279.04
3208 7.95 317.63 32.22 1.10 279.25
3209 7.39 273.94 68.51 0.30 282.07
3210 6.65 152.07 20.03 0.40 288.91
3211 5.84 72.84 11.16 0.70 289.77
3212 5.02 11.53 0.00 1.40 287.32
3213 4.32 0.00 0.00 1.90 284.31
3214 3.63 0.00 0.00 1.90 282.36
3215 2.94 0.00 0.00 4.01 275.20
3216 2.24 0.00 0.00 4.01 272.45
3217 1.59 0.00 0.00 2.70 268.48
3218 0.90 0.00 0.00 3.41 264.27
3219 0.52 0.00 0.00 4.41 260.69
3220 0.16 0.00 0.00 4.01 255.19
3221 -0.09 0.00 0.00 2.90 250.68
3222 1.15 90.12 494.70 4.31 251.86
3223 2.53 290.39 747.21 4.61 247.80
3224 4.00 509.59 884.03 5.51 248.08
3225 5.47 725.24 609.15 4.91 244.63
3226 4.52 81.90 0.00 6.21 285.67
3227 4.62 398.04 132.20 7.81 272.58
3228 5.53 820.59 559.89 6.21 257.19
3229 6.43 949.39 852.01 6.21 252.33
3230 6.70 682.40 315.34 7.31 262.79
3231 5.87 175.52 3.99 7.81 287.67
3232 4.93 62.44 0.00 7.31 294.13
3233 3.99 47.88 0.00 5.51 299.17
3234 2.98 31.46 0.00 4.01 296.80
3235 2.67 15.05 0.00 2.70 292.96
3236 2.12 2.17 0.00 2.70 286.96
3237 2.10 0.00 0.00 1.40 284.59
3238 2.08 0.00 0.00 1.90 281.31
3239 2.06 0.00 0.00 1.10 279.49
3240 2.04 0.00 0.00 0.80 276.50
3241 2.23 0.00 0.00 1.60 273.75
3242 2.41 0.00 0.00 2.30 271.45
3243 2.49 0.00 0.00 2.70 269.13
3244 2.58 0.00 0.00 1.70 266.83
3245 2.63 0.77 0.00 0.70 264.37
3246 4.30 86.12 538.66 0.80 263.69
3247 6.25 287.22 687.00 1.00 255.51
3248 7.43 369.13 561.88 0.70 266.37
3249 8.54 478.40 439.86 1.30 270.81
3250 9.00 439.63 147.97 1.70 281.97
3251 8.74 317.23 17.61 1.70 303.71
3252 9.21 434.10 36.75 1.10 309.56
3253 9.62 511.54 105.87 1.60 308.20
3254 9.76 470.28 89.99 1.60 310.17
3255 8.81 170.68 3.46 3.41 322.74
3256 8.85 298.86 33.10 2.90 309.95
3257 8.44 154.19 0.00 2.90 314.65
3258 7.82 118.24 0.00 3.41 309.98
3259 6.35 32.52 0.00 6.81 311.70
3260 6.52 4.17 0.00 5.91 308.35
3261 6.19 0.00 0.00 2.90 304.98
3262 5.85 0.00 0.00 4.41 301.63
3263 5.52 0.00 0.00 3.10 298.31
3264 5.19 0.00 0.00 3.10 295.01
3265 4.92 0.00 0.00 1.40 292.11
3266 4.61 0.00 0.00 1.00 288.97
3267 4.43 0.00 0.00 1.10 286.55
3268 4.25 0.00 0.00 2.10 284.15
3269 4.12 1.05 0.00 3.71 285.33
3270 5.25 58.49 193.43 4.61 282.95
3271 6.55 192.95 381.76 4.41 281.63
3272 8.01 349.93 457.53 3.10 282.19
3273 8.86 392.97 221.89 3.71 285.84
3274 10.07 541.88 297.86 2.30 285.32
3275 11.57 739.24 574.87 2.10 282.89
3276 12.59 725.60 441.17 0.90 288.73
3277 13.32 718.78 384.35 0.50 292.59
3278 13.91 735.56 499.01 0.60 290.75
3279 14.28 688.86 553.78 1.30 288.57
3280 14.09 473.09 259.84 2.10 290.72
3281 13.63 377.22 327.67 2.10 290.43
3282 12.89 254.20 352.24 1.60 293.71
3283 11.88 114.27 162.01 2.70 295.82
3284 10.77 21.47 8.13 1.40 294.02
3285 9.91 0.00 0.00 1.70 299.12
3286 9.05 0.00 0.00 1.30 295.54
3287 8.30 0.00 0.00 1.00 294.41
3288 7.49 0.00 0.00 1.30 294.20
3289 6.95 0.00 0.00 1.30 291.05
3290 6.35 0.00 0.00 1.60 290.76
3291 6.02 0.00 0.00 3.10 288.35
3292 5.69 0.00 0.00 3.41 287.80
3293 5.45 1.43 0.00 2.90 289.87
3294 6.88 73.23 280.19 1.90 293.83
3295 8.13 201.87 429.52 1.70 294.09
3296 9.25 316.68 323.31 0.90 296.32
3297 9.73 297.11 57.22 1.10 304.87
3298 10.14 332.40 35.27 1.40 307.75
3299 11.24 562.83 223.85 3.10 299.20
3300 12.18 620.14 240.26 2.90 300.07
3301 13.27 766.20 476.24 4.01 292.58
3302 13.80 642.37 281.88 4.31 297.37
3303 14.38 717.52 622.70 5.71 288.87
