Hour	Heat demand [kW]
6319	0.057988804
6320	0.036611058
6321	0.01613331
6322	0.01431109
6323	0.01308887
6324	0.01278887
6325	0.01217776
6326	0.01095554
6327	0.00974443
6328	0.01126665
6329	0.01491109
6330	0.01704442
6331	0.02222219
6332	0.028688848
6333	0.030677734
6334	0.018222196
6335	0.015277756
6336	0.01411109
6337	0.015455534
6338	0.01593331
6339	0.018022196
6340	0.02071108
6341	0.037811056
6342	0.06362213
6343	0.049355484
6344	0.01978886
6345	0.01613331
6346	0.01431109
6347	0.01308887
6348	0.01278887
6349	0.01217776
6350	0.01095554
6351	0.00974443
6352	0.01126665
6353	0.01491109
6354	0.01704442
6355	0.02222219
6356	0.02344441
6357	0.024633298
6358	0.018222196
6359	0.013833314
6360	0.01411109
6361	0.015455534
6362	0.015177756
6363	0.014766646
6364	0.02172219
6365	0.032055508
6366	0.045622156
6367	0.045899934
6368	0.033244396
6369	0.01613331
6370	0.01431109
6371	0.01308887
6372	0.039966608
6373	0.053722144
6374	0.060244356
6375	0.059511024
6376	0.067033236
6377	0.075144336
6378	0.085833208
6379	0.096033194
6380	0.098299856
6381	0.092288754
6382	0.063999906
6383	0.050811038
6384	0.048933262
6385	0.051599924
6386	0.054233254
6387	0.060399912
6388	0.079588774
6389	0.112577614
6390	0.142833126
6391	0.130544254
6392	0.113988722
6393	0.093777642
6394	0.080533216
6395	0.062977686
6396	0.046755488
6397	0.03684439
6398	0.030677734
6399	0.026733294
6400	0.032333286
6401	0.05976658
6402	0.079222106
6403	0.089322092
6404	0.095677638
6405	0.088666538
6406	0.058822136
6407	0.045733266
6408	0.045377712
6409	0.043655492
6410	0.045222156
6411	0.051433258
6412	0.069433232
6413	0.099633188
6414	0.12663315
6415	0.104633182
6416	0.092122088
6417	0.087444318
6418	0.074511002
6419	0.04159994
6420	0.030455512
6421	0.023866632
6422	0.015888866
6423	0.018233306
6424	0.029855512
6425	0.048233264
6426	0.080544328
6427	0.093344308
6428	0.095677638
6429	0.087455428
6430	0.057955472
6431	0.048633262
6432	0.045377712
6433	0.043655492
6434	0.046722154
6435	0.050622148
6436	0.066388792
6437	0.099633188
6438	0.133833138
6439	0.128822034
6440	0.115666498
6441	0.096944304
6442	0.079033218
6443	0.055855474
6444	0.034533284
6445	0.027755516
6446	0.030677734
6447	0.035233282
6448	0.047199932
6449	0.063611018
6450	0.069955454
6451	0.077244332
6452	0.081233216
6453	0.074166558
6454	0.053633256
6455	0.045011046
6456	0.045377712
6457	0.045099934
6458	0.044466602
6459	0.043288826
6460	0.055222142
6461	0.086699874
6462	0.11223317
6463	0.09945541
6464	0.08371099
6465	0.062088798
6466	0.051933258
6467	0.050155482
6468	0.045399934
6469	0.040744386
6470	0.041766606
6471	0.052233258
6472	0.059599914
6473	0.085399876
6474	0.09112209
6475	0.098710968
6476	0.110122062
6477	0.116444274
6478	0.083866544
6479	0.076911
6480	0.077355442
6481	0.081244326
6482	0.085022098
6483	0.093810974
6484	0.123233154
6485	0.178721962
6486	0.222044122
6487	0.203110816
6488	0.172855304
6489	0.1603331
6490	0.143755346
6491	0.121422046
6492	0.107910954
6493	0.101766518
6494	0.09721097
6495	0.097144304
6496	0.102977628
6497	0.112299836
6498	0.120222048
6499	0.130922032
6500	0.132455362
6501	0.124899818
6502	0.08645543
6503	0.070388786
6504	0.065988792
6505	0.064622128
6506	0.063999906
6507	0.068555456
6508	0.086688762
6509	0.124077598
6510	0.166244202
6511	0.15992199
6512	0.15098867
6513	0.141322016
6514	0.115155388
6515	0.10289985
6516	0.092966532
6517	0.091377644
6518	0.08858876
6519	0.087433206
6520	0.094299862
6521	0.103333182
6522	0.112288726
6523	0.122866488
6524	0.123255376
6525	0.118855382
6526	0.087322096
6527	0.079810994
6528	0.075933222
6529	0.079799884
6530	0.085777652
6531	0.095444306
6532	0.127299814
6533	0.190221946
6534	0.22924411
6535	0.199655264
6536	0.161077544
6537	0.123888708
6538	0.092577644
6539	0.07723322
6540	0.067144346
6541	0.057622138
6542	0.052855478
6543	0.055866586
6544	0.076944332
6545	0.09436653
6546	0.106999844
6547	0.121533156
6548	0.123255376
6549	0.111610948
6550	0.073499894
6551	0.053711032
6552	0.045377712
6553	0.03714439
6554	0.032455508
6555	0.02943329
6556	0.034922172
6557	0.05074437
6558	0.072633228
6559	0.063177686
6560	0.046699932
6561	0.017722196
6562	0.01431109
6563	0.01308887
6564	0.01278887
6565	0.01217776
6566	0.01095554
6567	0.00974443
6568	0.01126665
6569	0.01491109
6570	0.0223333
6571	0.038322166
6572	0.04839993
6573	0.04758882
6574	0.031177732
6575	0.025433296
6576	0.02192219
6577	0.019066638
6578	0.016688864
6579	0.017211086
6580	0.0227333
6581	0.036366614
6582	0.054622142
6583	0.044166602
6584	0.024833298
6585	0.01613331
6586	0.01431109
6587	0.01308887
6588	0.01278887
6589	0.01217776
6590	0.01095554
6591	0.00974443
6592	0.01126665
6593	0.01491109
6594	0.0223333
6595	0.035644392
6596	0.040511052
6597	0.03551106
6598	0.023399966
6599	0.020355526
6600	0.019799972
6601	0.016899976
6602	0.009922208
6603	0.009877764
6604	0.01766664
6605	0.029177736
6606	0.051022148
6607	0.051077704
6608	0.065199906
6609	0.062088798
6610	0.066988792
6611	0.067255458
6612	0.064422128
6613	0.064111018
6614	0.063944352
6615	0.061944354
6616	0.062077688
6617	0.063611018
6618	0.067311014
6619	0.086633208
6620	0.095677638
6621	0.095910972
6622	0.065733238
6623	0.055888808
6624	0.056044362
6625	0.053055478
6626	0.057244362
6627	0.066111014
6628	0.086688762
6629	0.12695537
6630	0.1680442
6631	0.158188658
6632	0.145944232
6633	0.133399806
6634	0.151277558
6635	0.147088674
6636	0.148677562
6637	0.1446109
6638	0.14034424
6639	0.13963313
6640	0.148822006
6641	0.158433102
6642	0.1678442
6643	0.176555298
6644	0.175799744
6645	0.170799752
6646	0.122733154
6647	0.10228874
6648	0.101522074
6649	0.100777632
6650	0.104555404
6651	0.114999832
6652	0.145566454
6653	0.20316637
6654	0.263455172
6655	0.249755192
6656	0.231732996
6657	0.192021942
6658	0.163321984
6659	0.13425536
6660	0.12014427
6661	0.108255398
6662	0.109533174
6663	0.1068554
6664	0.120322048
6665	0.150744226
6666	0.162555318
6667	0.175210856
6668	0.18367751
6669	0.181677514
6670	0.12186649
6671	0.103744294
6672	0.102233184
6673	0.1065554
6674	0.11131095
6675	0.120699824
6676	0.153688666
6677	0.223299674
6678	0.279655148
6679	0.249755192
6680	0.214910798
6681	0.177766408
6682	0.146766454
6683	0.129977588
6684	0.114710944
6685	0.103066516
6686	0.099677632
6687	0.1068554
6688	0.124044264
6689	0.15587755
6690	0.178421962
6691	0.193999718
6692	0.196810824
6693	0.18529973
6694	0.134822026
6695	0.11244428
6696	0.111466504
6697	0.113066502
6698	0.118066494
6699	0.132110918
6700	0.164855316
6701	0.240555206
6702	0.313855098
6703	0.286032916
6704	0.26201073
6705	0.236388544
6706	0.21299969
6707	0.184144176
6708	0.152755334
6709	0.127733148
6710	0.125555372
6711	0.125066484
6712	0.1451109
6713	0.178944184
6714	0.196944158
6715	0.208755252
6716	0.212577468
6717	0.202210816
6718	0.146922008
6719	0.118966494
6720	0.112177614
6721	0.110899838
6722	0.114310944
6723	0.123144266
6724	0.155721996
6725	0.223299674
6726	0.286855138
6727	0.270477384
6728	0.245188532
6729	0.20153304
6730	0.182888622
6731	0.159910878
6732	0.15139978
6733	0.143310902
6734	0.135410914
6735	0.133555362
6736	0.142633126
6737	0.167410868
6738	0.191655276
6739	0.208755252
6740	0.20732192
6741	0.180466404
6742	0.124466486
6743	0.103010962
6744	0.102233184
6745	0.100044298
6746	0.102299852
6747	0.11092206
6748	0.136433134
6749	0.206044144
6750	0.286855138
6751	0.24456631
6752	0.203133038
6753	0.15241089
6754	0.118166494
6755	0.087210984
6756	0.065788794
6757	0.058922136
6758	0.047922152
6759	0.049799928
6760	0.076944332
6761	0.121277602
6762	0.137422022
6763	0.156421994
6764	0.16134421
6765	0.153888664
6766	0.109777618
6767	0.0921332
6768	0.090866534
6769	0.087755428
6770	0.095544306
6771	0.10847762
6772	0.142522014
6773	0.21035525
6774	0.274255156
6775	0.23765521
6776	0.1980886
6777	0.157166438
6778	0.121177602
6779	0.088644316
6780	0.065788794
6781	0.042044384
6782	0.034366616
6783	0.038877722
6784	0.065788794
6785	0.107177622
6786	0.13079981
6787	0.138977576
6788	0.153466444
6789	0.150266448
6790	0.105455402
6791	0.086333208
6792	0.088733204
6793	0.087755428
6794	0.093288754
6795	0.103588738
6796	0.131355364
6797	0.194544162
6798	0.25085519
6799	0.222110788
6800	0.179588628
6801	0.133399806
6802	0.092577644
6803	0.062977686
6804	0.03724439
6805	0.019966638
6806	0.015888866
6807	0.026733294
6808	0.053399922
6809	0.08026655
6810	0.099055412
6811	0.116166498
6812	0.120633158
6813	0.112822058
6814	0.08299988
6815	0.06748879
6816	0.065988792
6817	0.06606657
6818	0.07001101
6819	0.074255448
6820	0.087710984
6821	0.12552204
6822	0.1680442
6823	0.146099788
6824	0.115666498
6825	0.09061098
6826	0.065488794
6827	0.04445549
6828	0.02637774
6829	0.01217776
6830	0.01095554
6831	0.00974443
6832	0.029855512
6833	0.057199916
6834	0.071277674
6835	0.079922106
6836	0.0917332
6837	0.094699862
6838	0.070911008
6839	0.063133242
6840	0.058166582
6841	0.059555468
6842	0.06249991
6843	0.070177676
6844	0.091766534
6845	0.144210902
6846	0.193244164
6847	0.178921962
6848	0.164444206
6849	0.149244228
6850	0.128699812
6851	0.084366544
6852	0.05083326
6853	0.03165551
6854	0.01958886
6855	0.021877746
6856	0.047199932
6857	0.086677652
6858	0.100377632
6859	0.121533156
6860	0.128510924
6861	0.127322036
6862	0.09336653
6863	0.079088774
6864	0.078777664
6865	0.079799884
6866	0.082022102
6867	0.083222102
6868	0.090755424
6869	0.132710918
6870	0.169844198
6871	0.156466438
6872	0.14257757
6873	0.117544274
6874	0.085055432
6875	0.061555466
6876	0.031811064
6877	0.016066644
6878	0.01095554
6879	0.00974443
6880	0.033566618
6881	0.066177682
6882	0.080544328
6883	0.094688752
6884	0.099622078
6885	0.094699862
6886	0.070911008
6887	0.060233246
6888	0.061011022
6889	0.06534435
6890	0.066999902
6891	0.070177676
6892	0.089733202
6893	0.129833144
6894	0.177044186
6895	0.170288642
6896	0.149310894
6897	0.133399806
6898	0.097088748
6899	0.064411018
6900	0.033166618
6901	0.01217776
6902	0.01095554
6903	0.00974443
6904	0.036044392
6905	0.072577672
6906	0.08979987
6907	0.10005541
6908	0.103555404
6909	0.09832208
6910	0.069177678
6911	0.059511024
6912	0.059588802
6913	0.064622128
6914	0.06474435
6915	0.070999896
6916	0.085677654
6917	0.122644266
6918	0.1680442
6919	0.15992199
6920	0.15098867
6921	0.133399806
6922	0.118166494
6923	0.101466518
6924	0.060344356
6925	0.03165551
6926	0.020822192
6927	0.024311076
6928	0.047199932
6929	0.085399876
6930	0.09641097
6931	0.105422068
6932	0.098299856
6933	0.101944296
6934	0.072633228
6935	0.058055472
6936	0.051066592
6937	0.04871104
6938	0.048222152
6939	0.05306659
6940	0.069433232
6941	0.10107763
6942	0.141033128
6943	0.139188686
6944	0.137533134
6945	0.13181092
6946	0.127199814
6947	0.122855376
6948	0.118788716
6949	0.11344428
6950	0.111999836
6951	0.118988716
6952	0.132710918
6953	0.144344234
6954	0.154610886
6955	0.168499754
6956	0.170544196
6957	0.158721992
6958	0.108910952
6959	0.087788762
6960	0.084466544
6961	0.084144322
6962	0.085022098
6963	0.092177644
6964	0.119177604
6965	0.174410858
6966	0.22924411
6967	0.220377458
6968	0.209866362
6969	0.190444168
6970	0.16783309
6971	0.151366446
6972	0.14459979
6973	0.138122022
6974	0.129255368
6975	0.126277594
6976	0.132710918
6977	0.140499796
6978	0.147999784
6979	0.155077552
6980	0.154777552
6981	0.144233124
6982	0.100277632
6983	0.084166544
6984	0.080910994
6985	0.080522106
6986	0.082022102
6987	0.090555424
6988	0.114099834
6989	0.16865531
6990	0.222044122
6991	0.211744136
6992	0.194721938
6993	0.157166438
6994	0.127199814
6995	0.111444282
6996	0.097044304
6997	0.083588768
6998	0.084888766
6999	0.091077646
7000	0.112888724
7001	0.13152203
7002	0.140066462
7003	0.144344234
7004	0.146899786
7005	0.14664423
7006	0.101999852
7007	0.088510982
7008	0.080910994
7009	0.079799884
7010	0.0835221
7011	0.092999864
7012	0.116133164
7013	0.16865531
7014	0.21664413
7015	0.197921934
7016	0.15098867
7017	0.11121095
7018	0.089566536
7019	0.085788764
7020	0.078010998
7021	0.071899896
7022	0.063944352
7023	0.068011012
7024	0.079422106
7025	0.09436653
7026	0.112288726
7027	0.121533156
7028	0.129822034
7029	0.124899818
7030	0.09336653
7031	0.076911
7032	0.073099894
7033	0.076911
7034	0.077510998
7035	0.086477652
7036	0.113088724
7037	0.165777536
7038	0.214844132
7039	0.191010834
7040	0.167810866
7041	0.141322016
7042	0.107633176
7043	0.07438878
7044	0.061711022
7045	0.058922136
7046	0.051622148
7047	0.053444366
7048	0.075711
7049	0.102055408
7050	0.113610946
7051	0.126899816
7052	0.131144254
7053	0.124899818
7054	0.087322096
7055	0.071833228
7056	0.068833234
7057	0.067511012
7058	0.0684999
7059	0.07995544
7060	0.105977624
7061	0.149966448
7062	0.198644156
7063	0.184099732
7064	0.166133092
7065	0.141322016
7066	0.112144282
7067	0.07438878
7068	0.05763325
7069	0.0692999
7070	0.056555474
7071	0.061944354
7072	0.074466558
7073	0.091799866
7074	0.099055412
7075	0.102744294
7076	0.083855434
7077	0.066922124
7078	0.044999934
7079	0.036311058
7080	0.036855502
7081	0.039311054
7082	0.042966604
7083	0.047366598
7084	0.063344352
7085	0.09244431
7086	0.132033142
7087	0.121910934
7088	0.127444258
7089	0.120722046
7090	0.112144282
7091	0.098622078
7092	0.086166542
7093	0.08228877
7094	0.075033224
7095	0.064366572
7096	0.083144324
7097	0.098210968
7098	0.112288726
7099	0.121533156
7100	0.11668872
7101	0.09712208
7102	0.064866572
7103	0.053711032
7104	0.055333252
7105	0.052322146
7106	0.051977702
7107	0.061211022
7108	0.072477672
7109	0.10969984
7110	0.148233118
7111	0.146099788
7112	0.13079981
7113	0.11121095
7114	0.088066538
7115	0.10716651
7116	0.091599866
7117	0.09527764
7118	0.08858876
7119	0.092288754
7120	0.100488742
7121	0.117433162
7122	0.12815537
7123	0.144344234
7124	0.145588676
7125	0.144233124
7126	0.100277632
7127	0.08198877
7128	0.076644332
7129	0.073299894
7130	0.075266558
7131	0.07914433
7132	0.100899854
7133	0.147088674
7134	0.189644168
7135	0.16683309
7136	0.139210908
7137	0.11913316
7138	0.089566536
7139	0.07723322
7140	0.065788794
7141	0.05632214
7142	0.052855478
7143	0.060722134
7144	0.074466558
7145	0.081555436
7146	0.126833148
7147	0.149710894
7148	0.148210896
7149	0.128522036
7150	0.08645543
7151	0.071833228
7152	0.069544344
7153	0.070399898
7154	0.073011004
7155	0.07995544
7156	0.102933184
7157	0.155710884
7158	0.21664413
7159	0.204833036
7160	0.18295529
7161	0.157166438
7162	0.143755346
7163	0.154210886
7164	0.15139978
7165	0.153699776
7166	0.135410914
7167	0.126277594
7168	0.135188692
7169	0.141777572
7170	0.142710904
7171	0.152399778
7172	0.153466444
7173	0.143022014
7174	0.097688746
7175	0.079088774
7176	0.075222112
7177	0.078355442
7178	0.076011
7179	0.084033212
7180	0.106988734
7181	0.157155326
7182	0.214844132
7183	0.196199714
7184	0.166133092
7185	0.141322016
7186	0.118166494
7187	0.10574429
7188	0.097044304
7189	0.079688772
7190	0.077499888
7191	0.083788766
7192	0.10421096
7193	0.123833154
7194	0.138744242
7195	0.16044421
7196	0.158721992
7197	0.14785534
7198	0.105455402
7199	0.08198877
7200	0.083044324
7201	0.081244326
7202	0.080522106
7203	0.089733202
7204	0.115110944
7205	0.174410858
7206	0.231044108
7207	0.211744136
7208	0.187999726
7209	0.18093307
7210	0.172355304
7211	0.16276643
7212	0.159555324
7213	0.149799782
7214	0.141577572
7215	0.14084424
7216	0.148822006
7217	0.15972199
7218	0.16916642
7219	0.175210856
7220	0.170544196
7221	0.158721992
7222	0.110644284
7223	0.089966536
7224	0.085177654
7225	0.08269988
7226	0.084277656
7227	0.091366534
7228	0.115110944
7229	0.165777536
7230	0.220244124
7231	0.206566366
7232	0.189677502
7233	0.163499762
7234	0.143755346
7235	0.122855376
7236	0.111988726
7237	0.101766518
7238	0.09598875
7239	0.101999852
7240	0.11659983
7241	0.127677592
7242	0.126833148
7243	0.128244258
7244	0.125888706
7245	0.128522036
7246	0.089044314
7247	0.066033238
7248	0.058877692
7249	0.058111026
7250	0.059488802
7251	0.065288794
7252	0.087710984
7253	0.12695537
7254	0.16084421
7255	0.140910906
7256	0.129122034
7257	0.11121095
7258	0.094088752
7259	0.07011101
7260	0.061711022
7261	0.058922136
7262	0.04668882
7263	0.048588818
7264	0.049677706
7265	0.054644364
7266	0.058055472
7267	0.066511014
7268	0.06677768
7269	0.063288796
7270	0.04758882
7271	0.04211105
7272	0.038277722
7273	0.034977726
7274	0.033955506
7275	0.046544376
7276	0.053188812
7277	0.085255432
7278	0.115833164
7279	0.08908876
7280	0.073611004
7281	0.047822152
7282	0.030866622
7283	0.01308887
7284	0.01278887
7285	0.01217776
7286	0.01095554
7287	0.00974443
7288	0.01126665
7289	0.031577732
7290	0.044822156
7291	0.059799912
7292	0.06677768
7293	0.07174434
7294	0.053633256
7295	0.048633262
7296	0.050355482
7297	0.05449992
7298	0.059488802
7299	0.067733234
7300	0.087710984
7301	0.12552204
7302	0.166244202
7303	0.158188658
7304	0.145944232
7305	0.133399806
7306	0.121177602
7307	0.114299834
7308	0.102477628
7309	0.088777648
7310	0.073799892
7311	0.07528878
7312	0.08066655
7313	0.089244314
7314	0.09508875
7315	0.106766512
7316	0.11537761
7317	0.099533188
7318	0.070911008
7319	0.058788804
7320	0.060299912
7321	0.062455464
7322	0.06625546
7323	0.07833322
7324	0.099888744
7325	0.15139978
7326	0.200444152
7327	0.187555282
7328	0.15098867
7329	0.115966498
7330	0.08655543
7331	0.064411018
7332	0.063066574
7333	0.06281102
7334	0.061477688
7335	0.069222122
7336	0.089344314
7337	0.1148665
7338	0.125510928
7339	0.140322018
7340	0.142966458
7341	0.13456647
7342	0.08991098
7343	0.076911
7344	0.074511002
7345	0.076188778
7346	0.080522106
7347	0.087288762
7348	0.109022064
7349	0.162910874
7350	0.22924411
7351	0.218655238
7352	0.191355278
7353	0.149244228
7354	0.110644284
7355	0.078666552
7356	0.05763325
7357	0.042044384
7358	0.039299942
7359	0.046155488
7360	0.073233226
7361	0.096933192
7362	0.113610946
7363	0.12957759
7364	0.131144254
7365	0.126110928
7366	0.090777646
7367	0.074733224
7368	0.075222112
7369	0.076188778
7370	0.081266548
7371	0.088922092
7372	0.109022064
7373	0.158588658
7374	0.222044122
7375	0.220377458
7376	0.2064997
7377	0.149244228
7378	0.092577644
7379	0.047299932
7380	0.02637774
7381	0.017366642
7382	0.018355528
7383	0.04252216
7384	0.05712214
7385	0.061044356
7386	0.040855496
7387	0.05845547
7388	0.081233216
7389	0.103155406
7390	0.065733238
7391	0.043555492
7392	0.040399942
7393	0.034977726
7394	0.047477708
7395	0.066111014
7396	0.085677654
7397	0.10826651
7398	0.14643312
7399	0.146099788
7400	0.135855358
7401	0.153988664
7402	0.143755346
7403	0.127133148
7404	0.12014427
7405	0.104366514
7406	0.100910964
7407	0.098355412
7408	0.10421096
7409	0.1148665
7410	0.13079981
7411	0.142999792
7412	0.146899786
7413	0.136977578
7414	0.095955416
7415	0.081266548
7416	0.078777664
7417	0.081244326
7418	0.088777648
7419	0.095444306
7420	0.125266484
7421	0.18447751
7422	0.22924411
7423	0.206566366
7424	0.18295529
7425	0.158744214
7426	0.13171092
7427	0.098622078
7428	0.080733216
7429	0.079688772
7430	0.066411014
7431	0.066799902
7432	0.073233226
7433	0.086677652
7434	0.09112209
7435	0.109455396
7436	0.099622078
7437	0.086244318
7438	0.055366586
7439	0.04211105
7440	0.041111052
7441	0.038588832
7442	0.048222152
7443	0.05225548
7444	0.064355462
7445	0.103955404
7446	0.150033114
7447	0.123644264
7448	0.078655442
7449	0.068422122
7450	0.05946658
7451	0.04302216
7452	0.03724439
7453	0.029055514
7454	0.020822192
7455	0.07772211
7456	0.102977628
7457	0.109744284
7458	0.118899826
7459	0.125555372
7460	0.121944266
7461	0.126110928
7462	0.095955416
7463	0.080533216
7464	0.077355442
7465	0.075466556
7466	0.074511002
7467	0.08484432
7468	0.105977624
7469	0.157155326
7470	0.20224415
7471	0.194466384
7472	0.179588628
7473	0.149244228
7474	0.134722026
7475	0.111444282
7476	0.121499824
7477	0.110855394
7478	0.104610958
7479	0.10564429
7480	0.128999812
7481	0.14562201
7482	0.16387754
7483	0.181921958
7484	0.18498862
7485	0.17201086
7486	0.126188706
7487	0.105188736
7488	0.102233184
7489	0.102944294
7490	0.106799844
7491	0.118255384
7492	0.145566454
7493	0.207477476
7494	0.267055166
7495	0.253210742
7496	0.228366334
7497	0.18885528
7498	0.157299772
7499	0.131399808
7500	0.116066498
7501	0.1069554
7502	0.109533174
7503	0.114133168
7504	0.13395536
7505	0.15972199
7506	0.173133082
7507	0.187288616
7508	0.186299728
7509	0.176844188
7510	0.122733154
7511	0.103744294
7512	0.100810964
7513	0.102222074
7514	0.104555404
7515	0.114188722
7516	0.148610894
7517	0.220421902
7518	0.295855124
7519	0.282577366
7520	0.25023297
7521	0.206288588
7522	0.172355304
7523	0.148510894
7524	0.13101092
7525	0.129033146
7526	0.12308871
7527	0.123844264
7528	0.137677578
7529	0.148188674
7530	0.153288666
7531	0.161788654
7532	0.169233088
7533	0.158721992
7534	0.108055398
7535	0.08706654
7536	0.090866534
7537	0.090644312
7538	0.09478875
7539	0.1068554
7540	0.141510906
7541	0.198855266
7542	0.241855204
7543	0.24284409
7544	0.223321898
7545	0.18885528
7546	0.143755346
7547	0.084366544
7548	0.045399934
7549	0.029055514
7550	0.033144396
7551	0.029166624
7552	0.026133296
7553	0.020044416
7554	0.01968886
7555	0.030277734
7556	0.02475552
7557	0.06087769
7558	0.05449992
7559	0.05225548
7560	0.058166582
7561	0.057388806
7562	0.063244352
7563	0.068555456
7564	0.085677654
7565	0.12552204
7566	0.164444206
7567	0.154733108
7568	0.14257757
7569	0.115966498
7570	0.057955472
7571	0.045877712
7572	0.01278887
7573	0.01217776
7574	0.01958886
7575	0.048588818
7576	0.067033236
7577	0.07386656
7578	0.085833208
7579	0.097377636
7580	0.106188734
7581	0.104366514
7582	0.075233224
7583	0.06241102
7584	0.062433242
7585	0.06606657
7586	0.067755456
7587	0.071811006
7588	0.092777642
7589	0.13414425
7590	0.178844184
7591	0.175466412
7592	0.176221966
7593	0.177766408
7594	0.178377518
7595	0.169888642
7596	0.163633096
7597	0.153699776
7598	0.142810904
7599	0.14084424
7600	0.146344232
7601	0.153310888
7602	0.159899768
7603	0.167155312
7604	0.165288648
7605	0.151477558
7606	0.106322068
7607	0.08706654
7608	0.084466544
7609	0.0834221
7610	0.0910332
7611	0.10766651
7612	0.143533124
7613	0.217544128
7614	0.290455132
7615	0.279121816
7616	0.265377392
7617	0.24273298
7618	0.223533008
7619	0.209810806
7620	0.197599712
7621	0.191355278
7622	0.185933062
7623	0.180899736
7624	0.187244172
7625	0.198166378
7626	0.20752192
7627	0.218155238
7628	0.216510796
7629	0.19979971
7630	0.138277576
7631	0.113888724
7632	0.110755394
7633	0.110899838
7634	0.113566502
7635	0.123966486
7636	0.155721996
7637	0.224733006
7638	0.294055128
7639	0.282577366
7640	0.270421828
7641	0.249066304
7642	0.232566328
7643	0.215510798
7644	0.201677484
7645	0.18875528
7646	0.179777516
7647	0.178477518
7648	0.18601084
7649	0.195599716
7650	0.20487748
7651	0.211444136
7652	0.209944138
7653	0.191344166
7654	0.133099806
7655	0.108810952
7656	0.104366514
7657	0.102944294
7658	0.105299846
7659	0.114188722
7660	0.144555346
7661	0.21035525
7662	0.276055154
7663	0.265299614
7664	0.25023297
7665	0.23005522
7666	0.216010796
7667	0.201255262
7668	0.185377508
7669	0.174477524
7670	0.162521986
7671	0.160266434
7672	0.176088632
7673	0.187910838
7674	0.196944158
7675	0.20741081
7676	0.20468859
7677	0.188921948
7678	0.130510922
7679	0.10664429
7680	0.102233184
7681	0.102222074
7682	0.105299846
7683	0.115810942
7684	0.147599786
7685	0.214666354
7686	0.279655148
7687	0.270477384
7688	0.255277406
7689	0.231644108
7690	0.216010796
7691	0.198399712
7692	0.186733062
7693	0.177066408
7694	0.164988648
7695	0.161477542
7696	0.16865531
7697	0.178944184
7698	0.189010836
7699	0.198021934
7700	0.198121934
7701	0.18529973
7702	0.129644256
7703	0.10664429
7704	0.102233184
7705	0.102944294
7706	0.106055402
7707	0.119077604
7708	0.150644226
7709	0.217544128
7710	0.288655136
7711	0.279121816
7712	0.268732942
7713	0.25065519
7714	0.235577434
7715	0.22121079
7716	0.219344126
7717	0.212121914
7718	0.20072193
7719	0.20032193
7720	0.202121928
7721	0.207133032
7722	0.214133022
7723	0.218155238
7724	0.215199686
7725	0.19737749
7726	0.136555356
7727	0.113166502
7728	0.109344286
7729	0.108722064
7730	0.109810952
7731	0.119077604
7732	0.149633116
7733	0.214666354
7734	0.279655148
7735	0.273932934
7736	0.255277406
7737	0.217377462
7738	0.205466368
7739	0.185577508
7740	0.173144192
7741	0.158888658
7742	0.151433112
7743	0.162699764
7744	0.183521956
7745	0.191755276
7746	0.199588598
7747	0.203388592
7748	0.202066372
7749	0.187710838
7750	0.133099806
7751	0.11244428
7752	0.104366514
7753	0.10583318
7754	0.109810952
7755	0.117444274
7756	0.146588676
7757	0.214666354
7758	0.28505514
7759	0.267021834
7760	0.238455208
7761	0.199944154
7762	0.175366412
7763	0.152788666
7764	0.15139978
7765	0.154999774
7766	0.153899776
7767	0.150555336
7768	0.16245532
7769	0.167410868
7770	0.194299718
7771	0.20204415
7772	0.199444154
7773	0.181677514
7774	0.130510922
7775	0.108810952
7776	0.107922066
7777	0.113066502
7778	0.1150665
7779	0.124777596
7780	0.155721996
7781	0.224733006
7782	0.294055128
7783	0.280844036
7784	0.260321844
7785	0.236388544
7786	0.220521902
7787	0.22548856
7788	0.209833028
7789	0.218621904
7790	0.215510798
7791	0.20396637
7792	0.20955525
7793	0.219944124
7794	0.233977438
7795	0.254388518
7796	0.248032972
7797	0.227577446
7798	0.16246643
7799	0.134188694
7800	0.126399816
7801	0.129699812
7802	0.134588692
7803	0.146777564
7804	0.182110846
7805	0.257810736
7806	0.335466178
7807	0.325766192
7808	0.309110662
7809	0.28393292
7810	0.261166286
7811	0.239744096
7812	0.224788562
7813	0.213421912
7814	0.197033046
7815	0.20032193
7816	0.224421896
7817	0.239166318
7818	0.253821852
7819	0.266466278
7820	0.265110726
7821	0.24811075
7822	0.177155298
7823	0.150144226
7824	0.145588676
7825	0.14632201
7826	0.148110896
7827	0.16145532
7828	0.198355266
7829	0.27794404
7830	0.358866144
7831	0.332677294
7832	0.300699562
7833	0.269666274
7834	0.243099646
7835	0.231188552
7836	0.2139108
7837	0.210833026
7838	0.220444124
7839	0.222177454
7840	0.224421896
7841	0.232755216
7842	0.24323298
7843	0.24902186
7844	0.242777424
7845	0.22395523
7846	0.15728866
7847	0.132744252
7848	0.128522036
7849	0.128244258
7850	0.132344252
7851	0.145155344
7852	0.187188616
7853	0.272188492
7854	0.353466152
7855	0.341310614
7856	0.32928841
7857	0.30453289
7858	0.277721818
7859	0.25542185
7860	0.232932994
7861	0.217321906
7862	0.206888588
7863	0.210033028
7864	0.231855218
7865	0.24942186
7866	0.265721836
7867	0.277199596
7868	0.2742996
7869	0.252944076
7870	0.176288632
7871	0.144344234
7872	0.137766466
